session,flight,n_iterations,seed,status,wall_ms,error_mm,n_inliers,n_fit_points,rejected_frac,fit_window_duration_ms
2026_07_21_gym,flight_13,3,0,ok,306.1355,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,3,1,ok,280.7306,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,3,2,ok,278.0993,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,3,3,ok,279.0873,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,3,4,ok,282.3302,97.1482,20,26,0.2308,416.3015
2026_07_21_gym,flight_13,3,5,ok,301.9701,97.1482,20,26,0.2308,416.3015
2026_07_21_gym,flight_13,3,6,ok,308.4476,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,3,7,ok,289.0274,126.7855,20,26,0.2308,416.3015
2026_07_21_gym,flight_13,3,8,ok,314.3086,101.9774,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,3,9,ok,323.1138,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,3,10,ok,326.6504,98.8078,20,26,0.2308,416.3015
2026_07_21_gym,flight_13,3,11,ok,314.2460,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,3,12,ok,293.1714,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,3,13,ok,292.9956,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,3,14,ok,297.7625,101.2733,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,3,15,ok,285.3610,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,3,16,ok,290.2705,97.1482,20,26,0.2308,416.3015
2026_07_21_gym,flight_13,3,17,ok,262.4694,97.1482,20,26,0.2308,416.3015
2026_07_21_gym,flight_13,3,18,ok,297.8944,106.9547,19,26,0.2692,416.3015
2026_07_21_gym,flight_13,3,19,ok,268.5432,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,3,20,ok,263.8102,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,3,21,ok,287.3157,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,3,22,ok,325.0752,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,3,23,ok,280.4735,101.9774,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,3,24,ok,280.8950,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,0,ok,469.1790,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,1,ok,515.0061,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,5,2,ok,514.1972,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,5,3,ok,509.4355,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,5,4,ok,578.0815,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,5,5,ok,479.7911,97.3434,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,5,6,ok,426.1607,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,5,7,ok,444.6037,126.7855,20,26,0.2308,416.3015
2026_07_21_gym,flight_13,5,8,ok,463.3781,101.9774,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,5,9,ok,475.4330,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,5,10,ok,457.1385,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,11,ok,470.8120,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,12,ok,465.9497,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,13,ok,412.1879,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,5,14,ok,410.1319,101.2733,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,15,ok,413.7228,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,16,ok,382.7703,97.3434,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,5,17,ok,402.1115,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,18,ok,406.2175,106.9547,19,26,0.2692,416.3015
2026_07_21_gym,flight_13,5,19,ok,403.2520,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,5,20,ok,401.1848,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,21,ok,406.0162,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,5,22,ok,406.2710,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,5,23,ok,404.0232,101.9774,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,5,24,ok,415.3189,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,0,ok,514.4713,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,1,ok,516.2325,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,7,2,ok,532.7615,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,7,3,ok,549.1409,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,7,4,ok,552.9618,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,7,5,ok,575.7023,97.3434,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,7,6,ok,525.1309,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,7,7,ok,534.8746,94.1329,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,7,8,ok,570.1035,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,9,ok,547.5514,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,7,10,ok,511.0568,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,11,ok,529.6861,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,12,ok,529.4826,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,13,ok,542.6204,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,14,ok,534.0590,101.2733,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,15,ok,525.9217,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,16,ok,521.1994,97.3434,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,7,17,ok,532.7382,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,7,18,ok,571.6928,109.2567,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,7,19,ok,522.9553,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,7,20,ok,558.2331,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,21,ok,552.1775,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,7,22,ok,568.4893,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,23,ok,534.0140,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,7,24,ok,555.4804,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,0,ok,727.3758,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,1,ok,672.8281,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,2,ok,734.1774,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,3,ok,734.3849,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,4,ok,733.3923,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,5,ok,812.5106,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,6,ok,740.7292,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,7,ok,774.4639,94.1329,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,10,8,ok,728.6284,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,9,ok,733.9081,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,10,ok,748.7423,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,11,ok,740.0008,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,12,ok,741.3447,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,13,ok,736.2079,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,14,ok,682.6511,101.2733,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,15,ok,628.3753,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,16,ok,685.7424,97.3434,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,10,17,ok,737.6334,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,18,ok,745.2599,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,19,ok,709.4273,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,10,20,ok,779.9610,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,21,ok,781.5070,122.2159,21,26,0.1923,416.3015
2026_07_21_gym,flight_13,10,22,ok,718.5184,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,23,ok,745.3261,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,10,24,ok,836.4222,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,0,ok,1093.2685,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,1,ok,1074.0788,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,2,ok,1070.8431,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,3,ok,1066.0709,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,4,ok,1131.6913,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,5,ok,1123.4521,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,6,ok,1073.3124,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,7,ok,1133.1570,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,8,ok,1046.3691,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,9,ok,1098.3223,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,10,ok,1072.8479,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,11,ok,1080.4759,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,12,ok,1069.1898,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,13,ok,1160.8558,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,14,ok,1069.5724,101.2733,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,15,ok,1062.5121,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,16,ok,1035.2038,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,17,ok,1021.4289,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,18,ok,1065.5483,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,19,ok,1059.5603,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,20,ok,1172.4531,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,21,ok,1122.8914,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,15,22,ok,1220.4031,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,23,ok,1286.1495,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,15,24,ok,1135.7318,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,0,ok,2008.9823,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,25,1,ok,1862.2575,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,2,ok,1862.9565,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,3,ok,1811.7203,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,4,ok,1806.9852,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,5,ok,2265.7479,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,25,6,ok,1989.6813,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,7,ok,1803.0968,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,25,8,ok,1708.8033,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,25,9,ok,1732.3079,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,10,ok,1733.6556,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,11,ok,1749.6041,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,12,ok,1718.7287,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,25,13,ok,1791.2440,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,14,ok,1771.1837,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,15,ok,1834.8899,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,16,ok,1874.3190,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,17,ok,1763.7823,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,18,ok,1939.5713,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,19,ok,1888.8321,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,20,ok,1716.3505,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,21,ok,1886.7298,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,22,ok,1772.5024,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_13,25,23,ok,1805.4767,115.0694,22,26,0.1538,416.3015
2026_07_21_gym,flight_13,25,24,ok,1906.4484,105.7600,23,26,0.1154,416.3015
2026_07_21_gym,flight_118,3,0,ok,581.6128,322.9894,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,3,1,ok,473.3572,298.7577,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,3,2,ok,326.0846,180.9926,18,26,0.3077,416.3005
2026_07_21_gym,flight_118,3,3,ok,341.6189,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,3,4,ok,335.7006,185.1613,18,26,0.3077,416.3005
2026_07_21_gym,flight_118,3,5,ok,333.4607,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,3,6,ok,349.1903,282.6821,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,3,7,ok,325.9599,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,3,8,ok,345.6905,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,3,9,ok,360.2532,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,3,10,ok,373.3240,298.7577,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,3,11,ok,309.3532,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,3,12,ok,384.3480,208.6883,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,3,13,ok,341.6468,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,3,14,ok,334.5512,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,3,15,ok,327.4533,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,3,16,ok,338.3983,263.2949,18,26,0.3077,416.3005
2026_07_21_gym,flight_118,3,17,ok,312.8128,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,3,18,ok,326.7309,191.8051,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,3,19,ok,329.8618,208.6883,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,3,20,ok,321.9053,322.9894,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,3,21,ok,340.7565,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,3,22,ok,336.2287,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,3,23,ok,323.8744,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,3,24,ok,320.5184,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,0,ok,450.3456,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,1,ok,481.2972,298.7577,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,5,2,ok,479.8349,208.6883,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,5,3,ok,502.5024,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,4,ok,491.8322,230.6133,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,5,ok,500.8964,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,6,ok,488.7548,282.6821,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,5,7,ok,477.6200,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,5,8,ok,499.5448,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,9,ok,494.3949,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,5,10,ok,489.8953,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,11,ok,463.9388,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,12,ok,489.1076,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,13,ok,506.9767,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,14,ok,494.2772,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,15,ok,497.9362,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,16,ok,473.7088,263.2949,18,26,0.3077,416.3005
2026_07_21_gym,flight_118,5,17,ok,501.8255,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,18,ok,473.5950,191.8051,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,19,ok,482.4768,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,20,ok,494.7076,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,21,ok,477.6965,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,5,22,ok,508.9656,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,5,23,ok,479.9818,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,5,24,ok,486.2030,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,0,ok,611.3250,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,1,ok,639.9050,298.7577,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,7,2,ok,676.6643,208.6883,19,26,0.2692,416.3005
2026_07_21_gym,flight_118,7,3,ok,659.3035,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,4,ok,654.7004,230.6133,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,5,ok,649.6904,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,6,ok,632.6695,282.6821,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,7,7,ok,648.7544,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,7,8,ok,671.0103,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,9,ok,655.8853,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,7,10,ok,641.6210,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,11,ok,652.1288,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,12,ok,626.4264,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,13,ok,673.5012,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,14,ok,642.5494,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,15,ok,624.5933,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,16,ok,632.9434,343.8581,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,7,17,ok,661.8251,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,18,ok,619.8293,191.8051,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,19,ok,668.3263,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,20,ok,669.8094,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,21,ok,641.6217,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,7,22,ok,628.6901,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,7,23,ok,637.5543,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,7,24,ok,692.1754,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,0,ok,863.0135,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,1,ok,869.9245,197.6388,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,10,2,ok,962.6914,197.6388,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,10,3,ok,927.2846,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,4,ok,938.2699,230.6133,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,5,ok,943.7275,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,6,ok,900.7648,230.6133,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,7,ok,858.7880,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,10,8,ok,884.2057,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,9,ok,887.6428,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,10,10,ok,892.5582,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,11,ok,889.2515,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,12,ok,876.6227,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,13,ok,935.2359,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,14,ok,893.5114,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,15,ok,889.0567,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,16,ok,872.9167,343.8581,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,10,17,ok,903.8591,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,18,ok,859.6193,191.8051,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,19,ok,893.4571,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,20,ok,920.0897,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,21,ok,929.6895,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,22,ok,876.9289,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,10,23,ok,979.4702,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,10,24,ok,935.8251,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,0,ok,1260.7476,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,1,ok,1284.2720,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,2,ok,1387.6938,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,3,ok,1542.6728,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,4,ok,1432.2642,230.6133,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,5,ok,1357.2596,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,6,ok,1276.6467,230.6133,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,7,ok,1404.4817,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,15,8,ok,1455.6530,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,9,ok,1688.6919,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,15,10,ok,1404.1548,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,11,ok,1403.1429,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,12,ok,1404.5789,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,13,ok,1414.7537,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,14,ok,1370.8340,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,15,ok,1401.3206,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,16,ok,1287.9809,343.8581,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,15,17,ok,1368.6205,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,18,ok,1341.0996,191.8051,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,19,ok,1357.2348,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,20,ok,1337.4401,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,21,ok,1306.7417,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,22,ok,1336.8128,191.8051,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,23,ok,1274.5957,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,15,24,ok,1319.9730,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,0,ok,2264.7357,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,1,ok,2311.6221,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,2,ok,2263.4280,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,3,ok,2159.7077,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,4,ok,2193.8151,230.6133,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,5,ok,2179.1404,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,6,ok,2518.9689,230.6133,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,7,ok,2150.0951,201.3902,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,25,8,ok,2223.6656,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,9,ok,2155.6320,300.8347,20,26,0.2308,416.3005
2026_07_21_gym,flight_118,25,10,ok,2129.7877,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,11,ok,2169.2549,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,12,ok,2185.7166,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,13,ok,2097.3009,261.3699,22,26,0.1538,416.3005
2026_07_21_gym,flight_118,25,14,ok,2106.3824,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,15,ok,2087.2641,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,16,ok,2043.5788,259.1341,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,17,ok,2170.1109,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,18,ok,2133.4882,191.8051,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,19,ok,2066.7635,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,20,ok,2081.3088,206.7045,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,21,ok,2149.7394,276.8130,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,22,ok,1982.0883,191.8051,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,23,ok,2115.2955,308.2114,21,26,0.1923,416.3005
2026_07_21_gym,flight_118,25,24,ok,2068.0303,206.7045,21,26,0.1923,416.3005
