session,flight,cls2,T_ms,status,t_obs_ms,duration_ms,launch_to_crossing_ms,latency_ms,position_error_mm,answered,in_time,accurate,verdict
2026_07_21_gym,flight_35,LONG,1000,ok,1000.0000,1465.3795,1185.8623571814417,326.9313706678028,54.33547489795357,True,False,True,late
2026_07_21_gym,flight_35,LONG,1050,ok,1050.0000,1465.3795,1185.8623571814417,284.7814256666849,60.33613659935341,True,False,True,late
2026_07_21_gym,flight_35,LONG,1100,ok,1100.0000,1465.3795,1185.8623571814417,294.1748886664088,69.11647097006937,True,False,True,late
2026_07_21_gym,flight_35,LONG,1150,ok,1150.0000,1465.3795,1185.8623571814417,306.7898336664463,31.11128896176285,True,False,True,late
2026_07_21_gym,flight_35,LONG,1200,ok,1200.0000,1465.3795,1185.8623571814417,306.30050066641223,26.90235161260956,True,False,True,late
2026_07_21_gym,flight_35,LONG,1250,ok,1250.0000,1465.3795,1185.8623571814417,310.7866836652781,34.168471762992496,True,False,True,late
2026_07_21_gym,flight_36,LONG,150,ok,150.0000,1348.8165000000001,1257.7537168207348,133.005555667604,1408.441731329876,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,200,ok,200.0000,1348.8165000000001,1257.7537168207348,143.28996366697052,1246.1558270482951,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,250,ok,250.0000,1348.8165000000001,1257.7537168207348,146.84264866790423,332.2334640457461,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,300,ok,300.0000,1348.8165000000001,1257.7537168207348,162.1695926679919,500.59044637153687,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,350,ok,350.0000,1348.8165000000001,1257.7537168207348,172.90492566830167,401.83059176173174,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,400,ok,400.0000,1348.8165000000001,1257.7537168207348,178.84766766584167,247.7642332810894,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,450,ok,450.0000,1348.8165000000001,1257.7537168207348,192.76990666581938,253.05787441548398,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,490,ok,490.0000,1348.8165000000001,1257.7537168207348,200.22188766828427,240.13837497748844,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,500,ok,500.0000,1348.8165000000001,1257.7537168207348,201.91222266728678,236.67967305519514,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,550,ok,550.0000,1348.8165000000001,1257.7537168207348,218.5694266675661,226.94952548975579,True,True,False,wrong
2026_07_21_gym,flight_36,LONG,600,ok,600.0000,1348.8165000000001,1257.7537168207348,226.43203666588911,154.89824257862745,True,True,True,success
2026_07_21_gym,flight_36,LONG,650,ok,650.0000,1348.8165000000001,1257.7537168207348,216.09599966711053,138.05983708185974,True,True,True,success
2026_07_21_gym,flight_36,LONG,700,ok,700.0000,1348.8165000000001,1257.7537168207348,236.93524066607156,151.6332305468962,True,True,True,success
2026_07_21_gym,flight_36,LONG,750,ok,750.0000,1348.8165000000001,1257.7537168207348,248.06186966753253,134.09185669077647,True,True,True,success
2026_07_21_gym,flight_36,LONG,800,ok,800.0000,1348.8165000000001,1257.7537168207348,249.2727226667727,103.65043340970773,True,True,True,success
2026_07_21_gym,flight_36,LONG,850,ok,850.0000,1348.8165000000001,1257.7537168207348,261.6858516667659,42.105899234783806,True,True,True,success
2026_07_21_gym,flight_36,LONG,900,ok,900.0000,1348.8165000000001,1257.7537168207348,268.3002036648492,21.566372104529197,True,True,True,success
2026_07_21_gym,flight_36,LONG,950,ok,950.0000,1348.8165000000001,1257.7537168207348,280.58046366615844,33.47173678838034,True,True,True,success
2026_07_21_gym,flight_36,LONG,1000,ok,1000.0000,1348.8165000000001,1257.7537168207348,288.2397406684856,14.299771489980213,True,True,True,success
2026_07_21_gym,flight_36,LONG,1050,ok,1050.0000,1348.8165000000001,1257.7537168207348,294.47560966635746,6.96762509091434,True,False,True,late
2026_07_21_gym,flight_36,LONG,1100,ok,1100.0000,1348.8165000000001,1257.7537168207348,305.0009636661659,8.825693677940286,True,False,True,late
2026_07_21_gym,flight_36,LONG,1150,ok,1150.0000,1348.8165000000001,1257.7537168207348,309.18311166732263,42.219352690880356,True,False,True,late
2026_07_21_gym,flight_36,LONG,1200,ok,1200.0000,1348.8165000000001,1257.7537168207348,306.8599056672926,6.407792332775849,True,False,True,late
2026_07_21_gym,flight_36,LONG,1250,ok,1250.0000,1348.8165000000001,1257.7537168207348,324.29098166680586,8.799833228094693,True,False,True,late
2026_07_21_gym,flight_39,LONG,150,fit_failed,150.0000,1382.1209999999999,1238.2345253944416,,,False,,,no_response
2026_07_21_gym,flight_39,LONG,200,ok,200.0000,1382.1209999999999,1238.2345253944416,143.69472366726646,265.0344109246749,True,True,False,wrong
2026_07_21_gym,flight_39,LONG,250,ok,250.0000,1382.1209999999999,1238.2345253944416,149.5772786658878,649.826408600381,True,True,False,wrong
2026_07_21_gym,flight_39,LONG,300,ok,300.0000,1382.1209999999999,1238.2345253944416,171.75927766660848,645.4776001619434,True,True,False,wrong
2026_07_21_gym,flight_39,LONG,350,ok,350.0000,1382.1209999999999,1238.2345253944416,172.53137066743025,126.51788828604194,True,True,True,success
2026_07_21_gym,flight_39,LONG,400,ok,400.0000,1382.1209999999999,1238.2345253944416,178.3157966636742,125.27522540707128,True,True,True,success
2026_07_21_gym,flight_39,LONG,450,ok,450.0000,1382.1209999999999,1238.2345253944416,194.20522366619358,133.46457157307947,True,True,True,success
2026_07_21_gym,flight_39,LONG,490,ok,490.0000,1382.1209999999999,1238.2345253944416,201.94225866595903,299.68781277882664,True,True,False,wrong
2026_07_21_gym,flight_39,LONG,500,ok,500.0000,1382.1209999999999,1238.2345253944416,201.68322066559145,236.4672443454252,True,True,False,wrong
2026_07_21_gym,flight_39,LONG,550,ok,550.0000,1382.1209999999999,1238.2345253944416,209.92742566640177,138.34428319764237,True,True,True,success
2026_07_21_gym,flight_39,LONG,600,ok,600.0000,1382.1209999999999,1238.2345253944416,224.63555566656092,93.75285851757937,True,True,True,success
2026_07_21_gym,flight_39,LONG,650,ok,650.0000,1382.1209999999999,1238.2345253944416,229.15331466930607,18.733700575613412,True,True,True,success
2026_07_21_gym,flight_39,LONG,700,ok,700.0000,1382.1209999999999,1238.2345253944416,234.72185266638795,42.609125007241765,True,True,True,success
2026_07_21_gym,flight_39,LONG,750,ok,750.0000,1382.1209999999999,1238.2345253944416,244.31255566577116,17.54329568491422,True,True,True,success
2026_07_21_gym,flight_39,LONG,800,ok,800.0000,1382.1209999999999,1238.2345253944416,254.31227766691396,25.204316342330007,True,True,True,success
2026_07_21_gym,flight_39,LONG,850,ok,850.0000,1382.1209999999999,1238.2345253944416,260.5346666664506,32.07898175053215,True,True,True,success
2026_07_21_gym,flight_39,LONG,900,ok,900.0000,1382.1209999999999,1238.2345253944416,275.0475736667092,28.45377904894214,True,True,True,success
2026_07_21_gym,flight_39,LONG,950,ok,950.0000,1382.1209999999999,1238.2345253944416,278.2203696665044,14.598515809409982,True,True,True,success
2026_07_21_gym,flight_39,LONG,1000,ok,1000.0000,1382.1209999999999,1238.2345253944416,290.3223716688032,52.36641863968049,True,True,True,success
2026_07_21_gym,flight_39,LONG,1050,ok,1050.0000,1382.1209999999999,1238.2345253944416,299.68674166748923,37.57743460091476,True,False,True,late
2026_07_21_gym,flight_39,LONG,1100,ok,1100.0000,1382.1209999999999,1238.2345253944416,301.47744366588694,24.331044725437135,True,False,True,late
2026_07_21_gym,flight_39,LONG,1150,ok,1150.0000,1382.1209999999999,1238.2345253944416,311.5693326663847,71.0328280541172,True,False,True,late
2026_07_21_gym,flight_39,LONG,1200,ok,1200.0000,1382.1209999999999,1238.2345253944416,318.68146366688114,34.35048696573446,True,False,True,late
2026_07_21_gym,flight_39,LONG,1250,ok,1250.0000,1382.1209999999999,1238.2345253944416,312.1451476660247,67.8494283516193,True,False,True,late
2026_07_21_gym,flight_40,LONG,150,fit_failed,150.0000,1248.9035,1101.3130091345947,,,False,,,no_response
2026_07_21_gym,flight_40,LONG,200,fit_failed,200.0000,1248.9035,1101.3130091345947,,,False,,,no_response
2026_07_21_gym,flight_40,LONG,250,ok,250.0000,1248.9035,1101.3130091345947,151.66303666556874,367.50448716289804,True,True,False,wrong
2026_07_21_gym,flight_40,LONG,300,ok,300.0000,1248.9035,1101.3130091345947,158.4168546690295,281.753293222094,True,True,False,wrong
2026_07_21_gym,flight_40,LONG,350,ok,350.0000,1248.9035,1101.3130091345947,167.88083366739252,235.40708027963404,True,True,False,wrong
2026_07_21_gym,flight_40,LONG,400,ok,400.0000,1248.9035,1101.3130091345947,186.81994466731945,165.48922439594156,True,True,True,success
2026_07_21_gym,flight_40,LONG,450,ok,450.0000,1248.9035,1101.3130091345947,203.41966566598663,175.30925027277462,True,True,True,success
2026_07_21_gym,flight_40,LONG,490,ok,490.0000,1248.9035,1101.3130091345947,204.11929666499296,156.31315769249494,True,True,True,success
2026_07_21_gym,flight_40,LONG,500,ok,500.0000,1248.9035,1101.3130091345947,213.91968466589847,327.40552711486436,True,True,False,wrong
2026_07_21_gym,flight_40,LONG,550,ok,550.0000,1248.9035,1101.3130091345947,226.46966666697213,125.38208603521379,True,True,True,success
2026_07_21_gym,flight_40,LONG,600,ok,600.0000,1248.9035,1101.3130091345947,226.37903566627452,108.53634924496285,True,True,True,success
2026_07_21_gym,flight_40,LONG,650,ok,650.0000,1248.9035,1101.3130091345947,244.61457466675589,134.0226142433624,True,True,True,success
2026_07_21_gym,flight_40,LONG,700,ok,700.0000,1248.9035,1101.3130091345947,259.31627766850096,111.31391139010829,True,True,True,success
2026_07_21_gym,flight_40,LONG,750,ok,750.0000,1248.9035,1101.3130091345947,264.0829996696363,89.68124836463308,True,True,True,success
2026_07_21_gym,flight_40,LONG,800,ok,800.0000,1248.9035,1101.3130091345947,267.2892766684915,51.5190904272097,True,True,True,success
2026_07_21_gym,flight_40,LONG,850,ok,850.0000,1248.9035,1101.3130091345947,293.9209996672968,78.43965993543127,True,True,True,success
2026_07_21_gym,flight_40,LONG,900,ok,900.0000,1248.9035,1101.3130091345947,292.950720665666,60.253381135996484,True,False,True,late
2026_07_21_gym,flight_40,LONG,950,ok,950.0000,1248.9035,1101.3130091345947,297.977406667235,66.1515607111641,True,False,True,late
2026_07_21_gym,flight_40,LONG,1000,ok,1000.0000,1248.9035,1101.3130091345947,308.21666766672087,36.28759786193728,True,False,True,late
2026_07_21_gym,flight_40,LONG,1050,ok,1050.0000,1248.9035,1101.3130091345947,315.13964866722625,23.968110458737282,True,False,True,late
2026_07_21_gym,flight_40,LONG,1100,ok,1100.0000,1248.9035,1101.3130091345947,315.72696266664815,14.173188752225034,True,False,True,late
2026_07_21_gym,flight_40,LONG,1150,ok,1150.0000,1248.9035,1101.3130091345947,318.52188966485363,15.061877434958841,True,False,True,late
2026_07_21_gym,flight_40,LONG,1200,ok,1200.0000,1248.9035,1101.3130091345947,318.05474066796404,2.417346309270737,True,False,True,late
2026_07_21_gym,flight_40,LONG,1250,ok,1248.9035,1248.9035,1101.3130091345947,324.09638766820234,29.068232810473344,True,False,True,late
2026_07_21_gym,flight_43,LONG,150,ok,150.0000,1432.0765,1356.4455763990798,139.7044816656659,2039.810214876664,True,True,False,wrong
2026_07_21_gym,flight_43,LONG,200,ok,200.0000,1432.0765,1356.4455763990798,151.00046266584346,639.3383960249986,True,True,False,wrong
2026_07_21_gym,flight_43,LONG,250,ok,250.0000,1432.0765,1356.4455763990798,154.9357236676539,461.6158353720713,True,True,False,wrong
2026_07_21_gym,flight_43,LONG,300,ok,300.0000,1432.0765,1356.4455763990798,169.96566566700736,670.1344295061333,True,True,False,wrong
2026_07_21_gym,flight_43,LONG,350,ok,350.0000,1432.0765,1356.4455763990798,178.196258667546,662.2500619549508,True,True,False,wrong
2026_07_21_gym,flight_43,LONG,400,ok,400.0000,1432.0765,1356.4455763990798,180.63346166505167,348.20046559478646,True,True,False,wrong
2026_07_21_gym,flight_43,LONG,450,ok,450.0000,1432.0765,1356.4455763990798,191.29709266747037,143.98968911536335,True,True,True,success
2026_07_21_gym,flight_43,LONG,490,ok,490.0000,1432.0765,1356.4455763990798,197.51540766718486,111.20992962883449,True,True,True,success
2026_07_21_gym,flight_43,LONG,500,ok,500.0000,1432.0765,1356.4455763990798,199.6580736671264,131.57802026250724,True,True,True,success
2026_07_21_gym,flight_43,LONG,550,ok,550.0000,1432.0765,1356.4455763990798,209.93905666532615,140.66486207239376,True,True,True,success
2026_07_21_gym,flight_43,LONG,600,ok,600.0000,1432.0765,1356.4455763990798,222.06390666651228,143.49462850546792,True,True,True,success
2026_07_21_gym,flight_43,LONG,650,ok,650.0000,1432.0765,1356.4455763990798,231.25355666565397,113.57160157769935,True,True,True,success
2026_07_21_gym,flight_43,LONG,700,ok,700.0000,1432.0765,1356.4455763990798,284.207944668519,45.776527437505806,True,True,True,success
2026_07_21_gym,flight_43,LONG,750,ok,750.0000,1432.0765,1356.4455763990798,233.2511476666356,52.95111137591094,True,True,True,success
2026_07_21_gym,flight_43,LONG,800,ok,800.0000,1432.0765,1356.4455763990798,243.70740766699114,71.44946247642412,True,True,True,success
2026_07_21_gym,flight_43,LONG,850,ok,850.0000,1432.0765,1356.4455763990798,255.50403766768673,87.81102001720387,True,True,True,success
2026_07_21_gym,flight_43,LONG,900,ok,900.0000,1432.0765,1356.4455763990798,262.500740665632,65.12482096795006,True,True,True,success
2026_07_21_gym,flight_43,LONG,950,ok,950.0000,1432.0765,1356.4455763990798,272.2635186665381,77.54366191401286,True,True,True,success
2026_07_21_gym,flight_43,LONG,1000,ok,1000.0000,1432.0765,1356.4455763990798,276.9070566647376,65.45815026815194,True,True,True,success
2026_07_21_gym,flight_43,LONG,1050,ok,1050.0000,1432.0765,1356.4455763990798,287.3454266690339,31.045000320101824,True,True,True,success
2026_07_21_gym,flight_43,LONG,1100,ok,1100.0000,1432.0765,1356.4455763990798,293.6758516688521,52.287109244883816,True,True,True,success
2026_07_21_gym,flight_43,LONG,1150,ok,1150.0000,1432.0765,1356.4455763990798,296.61547966549796,98.02964243790491,True,False,True,late
2026_07_21_gym,flight_43,LONG,1200,ok,1200.0000,1432.0765,1356.4455763990798,304.2818516676004,38.02651694905863,True,False,True,late
2026_07_21_gym,flight_43,LONG,1250,ok,1250.0000,1432.0765,1356.4455763990798,302.9867966665576,34.310766658904676,True,False,True,late
2026_07_21_gym,flight_45,LONG,150,fit_failed,150.0000,1298.859,1243.1254193314476,,,False,,,no_response
2026_07_21_gym,flight_45,LONG,200,fit_failed,200.0000,1298.859,1243.1254193314476,,,False,,,no_response
2026_07_21_gym,flight_45,LONG,250,fit_failed,250.0000,1298.859,1243.1254193314476,,,False,,,no_response
2026_07_21_gym,flight_45,LONG,300,fit_failed,300.0000,1298.859,1243.1254193314476,,,False,,,no_response
2026_07_21_gym,flight_45,LONG,350,ok,350.0000,1298.859,1243.1254193314476,180.9696666660408,65.81132548523655,True,True,True,success
2026_07_21_gym,flight_45,LONG,400,ok,400.0000,1298.859,1243.1254193314476,184.57087166669467,423.8313012584812,True,True,False,wrong
2026_07_21_gym,flight_45,LONG,450,ok,450.0000,1298.859,1243.1254193314476,201.7290376673142,348.71474118448884,True,True,False,wrong
2026_07_21_gym,flight_45,LONG,490,ok,490.0000,1298.859,1243.1254193314476,197.73599966677526,211.97749472094088,True,True,False,wrong
2026_07_21_gym,flight_45,LONG,500,ok,500.0000,1298.859,1243.1254193314476,198.63253666708866,95.56997251915331,True,True,True,success
2026_07_21_gym,flight_45,LONG,550,ok,550.0000,1298.859,1243.1254193314476,212.09475966605046,191.90650449158196,True,True,True,success
2026_07_21_gym,flight_45,LONG,600,ok,600.0000,1298.859,1243.1254193314476,220.85838966599354,120.3812954046842,True,True,True,success
2026_07_21_gym,flight_45,LONG,650,ok,650.0000,1298.859,1243.1254193314476,211.48637066750476,77.33092677496491,True,True,True,success
2026_07_21_gym,flight_45,LONG,700,ok,700.0000,1298.859,1243.1254193314476,231.3310746649901,89.96095040846907,True,True,True,success
2026_07_21_gym,flight_45,LONG,750,ok,750.0000,1298.859,1243.1254193314476,243.96318466650942,72.58866830469367,True,True,True,success
2026_07_21_gym,flight_45,LONG,800,ok,800.0000,1298.859,1243.1254193314476,247.39544366548458,72.03018649020534,True,True,True,success
2026_07_21_gym,flight_45,LONG,850,ok,850.0000,1298.859,1243.1254193314476,258.3153326675917,61.31390231724453,True,True,True,success
2026_07_21_gym,flight_45,LONG,900,ok,900.0000,1298.859,1243.1254193314476,262.0334446669246,86.363950685202,True,True,True,success
2026_07_21_gym,flight_45,LONG,950,ok,950.0000,1298.859,1243.1254193314476,276.04557366545004,10.01828201331888,True,True,True,success
2026_07_21_gym,flight_45,LONG,1000,ok,1000.0000,1298.859,1243.1254193314476,278.4638336679588,49.94768633902808,True,True,True,success
2026_07_21_gym,flight_45,LONG,1050,ok,1050.0000,1298.859,1243.1254193314476,290.8750566697369,5.683517421449704,True,False,True,late
2026_07_21_gym,flight_45,LONG,1100,ok,1100.0000,1298.859,1243.1254193314476,287.4293896655242,17.950829342090895,True,False,True,late
2026_07_21_gym,flight_45,LONG,1150,ok,1150.0000,1298.859,1243.1254193314476,296.98955466753495,10.285088724536825,True,False,True,late
2026_07_21_gym,flight_45,LONG,1200,ok,1200.0000,1298.859,1243.1254193314476,307.8131286685045,29.707988667826452,True,False,True,late
2026_07_21_gym,flight_45,LONG,1250,ok,1250.0000,1298.859,1243.1254193314476,291.4954256654407,64.33090688948751,True,False,True,late
2026_07_21_gym,flight_47,LONG,150,fit_failed,150.0000,1498.6845,1354.3796932060986,,,False,,,no_response
2026_07_21_gym,flight_47,LONG,200,ok,200.0000,1498.6845,1354.3796932060986,172.67866766514877,493.63693103244003,True,True,False,wrong
2026_07_21_gym,flight_47,LONG,250,ok,250.0000,1498.6845,1354.3796932060986,178.06009166749814,789.2501482447939,True,True,False,wrong
2026_07_21_gym,flight_47,LONG,300,ok,300.0000,1498.6845,1354.3796932060986,182.44101866489896,806.8222237792735,True,True,False,wrong
2026_07_21_gym,flight_47,LONG,350,ok,350.0000,1498.6845,1354.3796932060986,209.41888866728792,188.79430658406102,True,True,True,success
2026_07_21_gym,flight_47,LONG,400,ok,400.0000,1498.6845,1354.3796932060986,195.23353666781136,188.10015685559165,True,True,True,success
2026_07_21_gym,flight_47,LONG,450,ok,450.0000,1498.6845,1354.3796932060986,207.0337586660559,94.45799373855782,True,True,True,success
2026_07_21_gym,flight_47,LONG,490,ok,490.0000,1498.6845,1354.3796932060986,214.35562966546664,72.05300262264119,True,True,True,success
2026_07_21_gym,flight_47,LONG,500,ok,500.0000,1498.6845,1354.3796932060986,220.77903666595617,72.81025982969152,True,True,True,success
2026_07_21_gym,flight_47,LONG,550,ok,550.0000,1498.6845,1354.3796932060986,225.00886966536441,49.647728021531506,True,True,True,success
2026_07_21_gym,flight_47,LONG,600,ok,600.0000,1498.6845,1354.3796932060986,224.32929566750923,49.647728021531506,True,True,True,success
2026_07_21_gym,flight_47,LONG,650,ok,650.0000,1498.6845,1354.3796932060986,242.50051866813251,75.33848442761436,True,True,True,success
2026_07_21_gym,flight_47,LONG,700,ok,700.0000,1498.6845,1354.3796932060986,249.4961666666592,119.14545245626653,True,True,True,success
2026_07_21_gym,flight_47,LONG,750,ok,750.0000,1498.6845,1354.3796932060986,246.9120196669052,81.86598273298279,True,True,True,success
2026_07_21_gym,flight_47,LONG,800,ok,800.0000,1498.6845,1354.3796932060986,278.7486116659517,103.22746095762689,True,True,True,success
2026_07_21_gym,flight_47,LONG,850,ok,850.0000,1498.6845,1354.3796932060986,275.36435166715336,90.13123019374359,True,True,True,success
2026_07_21_gym,flight_47,LONG,900,ok,900.0000,1498.6845,1354.3796932060986,277.661278666618,80.09728683762208,True,True,True,success
2026_07_21_gym,flight_47,LONG,950,ok,950.0000,1498.6845,1354.3796932060986,290.30279566595954,69.49366021525752,True,True,True,success
2026_07_21_gym,flight_47,LONG,1000,ok,1000.0000,1498.6845,1354.3796932060986,288.85722166548175,55.015139064076635,True,True,True,success
2026_07_21_gym,flight_47,LONG,1050,ok,1050.0000,1498.6845,1354.3796932060986,305.7620346682767,70.60159368183135,True,True,True,success
2026_07_21_gym,flight_47,LONG,1100,ok,1100.0000,1498.6845,1354.3796932060986,305.88944366543245,47.42069118791842,True,True,True,success
2026_07_21_gym,flight_47,LONG,1150,ok,1150.0000,1498.6845,1354.3796932060986,320.30364766685915,54.54662551020197,True,False,True,late
2026_07_21_gym,flight_47,LONG,1200,ok,1200.0000,1498.6845,1354.3796932060986,316.7914986663188,65.8383920634554,True,False,True,late
2026_07_21_gym,flight_47,LONG,1250,ok,1250.0000,1498.6845,1354.3796932060986,331.3811296687151,52.199821184949776,True,False,True,late
2026_07_21_gym,flight_48,LONG,150,ok,150.0000,1332.1635,1047.7817452174625,137.00772166779885,556.7489043694578,True,True,False,wrong
2026_07_21_gym,flight_48,LONG,200,ok,200.0000,1332.1635,1047.7817452174625,137.18857466677824,221.50707104573172,True,True,False,wrong
2026_07_21_gym,flight_48,LONG,250,ok,250.0000,1332.1635,1047.7817452174625,151.76472266732404,281.20662202897,True,True,False,wrong
2026_07_21_gym,flight_48,LONG,300,ok,300.0000,1332.1635,1047.7817452174625,159.83438866740713,60.79553799486724,True,True,True,success
2026_07_21_gym,flight_48,LONG,350,ok,350.0000,1332.1635,1047.7817452174625,175.71796266424158,11.6719383418657,True,True,True,success
2026_07_21_gym,flight_48,LONG,400,ok,400.0000,1332.1635,1047.7817452174625,183.07396266671518,90.43926339742185,True,True,True,success
2026_07_21_gym,flight_48,LONG,450,ok,450.0000,1332.1635,1047.7817452174625,214.25863066750267,107.63257090280246,True,True,True,success
2026_07_21_gym,flight_48,LONG,490,ok,490.0000,1332.1635,1047.7817452174625,194.33816566566625,131.57819467498365,True,True,True,success
2026_07_21_gym,flight_48,LONG,500,ok,500.0000,1332.1635,1047.7817452174625,208.03407366635898,205.39685690363962,True,True,False,wrong
2026_07_21_gym,flight_48,LONG,550,ok,550.0000,1332.1635,1047.7817452174625,207.68183366643885,145.73058482678027,True,True,True,success
2026_07_21_gym,flight_48,LONG,600,ok,600.0000,1332.1635,1047.7817452174625,218.91033366757134,29.642903473267932,True,True,True,success
2026_07_21_gym,flight_48,LONG,650,ok,650.0000,1332.1635,1047.7817452174625,228.55627766593048,72.66681319314854,True,True,True,success
2026_07_21_gym,flight_48,LONG,700,ok,700.0000,1332.1635,1047.7817452174625,228.30892566653588,41.87504435059974,True,True,True,success
2026_07_21_gym,flight_48,LONG,750,ok,750.0000,1332.1635,1047.7817452174625,263.163425666901,37.22041660339632,True,True,True,success
2026_07_21_gym,flight_48,LONG,800,ok,800.0000,1332.1635,1047.7817452174625,246.47333166530976,28.41213239079834,True,True,True,success
2026_07_21_gym,flight_48,LONG,850,ok,850.0000,1332.1635,1047.7817452174625,257.5759826653327,30.980634895051573,True,True,True,success
2026_07_21_gym,flight_48,LONG,900,ok,900.0000,1332.1635,1047.7817452174625,269.6359456672023,64.49965169547461,True,False,True,late
2026_07_21_gym,flight_48,LONG,950,ok,950.0000,1332.1635,1047.7817452174625,274.60733266795677,17.13024277194096,True,False,True,late
2026_07_21_gym,flight_48,LONG,1000,ok,1000.0000,1332.1635,1047.7817452174625,282.88418566497666,51.64818711928685,True,False,True,late
2026_07_21_gym,flight_48,LONG,1050,ok,1050.0000,1332.1635,1047.7817452174625,282.937184668767,15.713740263989774,True,False,True,late
2026_07_21_gym,flight_48,LONG,1100,ok,1100.0000,1332.1635,1047.7817452174625,283.7155006673808,18.679907284124543,True,False,True,late
2026_07_21_gym,flight_48,LONG,1150,ok,1150.0000,1332.1635,1047.7817452174625,297.3438716667394,20.352213774793366,True,False,True,late
2026_07_21_gym,flight_48,LONG,1200,ok,1200.0000,1332.1635,1047.7817452174625,298.78909166684997,23.542944365192362,True,False,True,late
2026_07_21_gym,flight_48,LONG,1250,ok,1250.0000,1332.1635,1047.7817452174625,300.34799866812926,10.021313282138358,True,False,True,late
2026_07_21_gym,flight_49,LONG,150,fit_failed,150.0000,1382.1200000000001,1174.039919946182,,,False,,,no_response
2026_07_21_gym,flight_49,LONG,200,ok,200.0000,1382.1200000000001,1174.039919946182,141.68662866732726,546.7799358897811,True,True,False,wrong
2026_07_21_gym,flight_49,LONG,250,ok,250.0000,1382.1200000000001,1174.039919946182,161.66557466673353,317.70527804166767,True,True,False,wrong
2026_07_21_gym,flight_49,LONG,300,ok,300.0000,1382.1200000000001,1174.039919946182,170.87409266705313,555.9014936169534,True,True,False,wrong
2026_07_21_gym,flight_49,LONG,350,ok,350.0000,1382.1200000000001,1174.039919946182,240.94838966770718,350.84890851832387,True,True,False,wrong
2026_07_21_gym,flight_49,LONG,400,ok,400.0000,1382.1200000000001,1174.039919946182,184.95596266693124,338.1289863230918,True,True,False,wrong
2026_07_21_gym,flight_49,LONG,450,ok,450.0000,1382.1200000000001,1174.039919946182,191.5212966656933,281.53102927646654,True,True,False,wrong
2026_07_21_gym,flight_49,LONG,490,ok,490.0000,1382.1200000000001,1174.039919946182,199.8792026673133,213.41082235613888,True,True,False,wrong
2026_07_21_gym,flight_49,LONG,500,ok,500.0000,1382.1200000000001,1174.039919946182,201.1049256666253,100.04654726172907,True,True,True,success
2026_07_21_gym,flight_49,LONG,550,ok,550.0000,1382.1200000000001,1174.039919946182,208.39196166737625,110.01316933260154,True,True,True,success
2026_07_21_gym,flight_49,LONG,600,ok,600.0000,1382.1200000000001,1174.039919946182,217.49742666600892,40.161494124341274,True,True,True,success
2026_07_21_gym,flight_49,LONG,650,ok,650.0000,1382.1200000000001,1174.039919946182,213.3785736678789,113.53641395429591,True,True,True,success
2026_07_21_gym,flight_49,LONG,700,ok,700.0000,1382.1200000000001,1174.039919946182,236.75425866494575,87.58485301496164,True,True,True,success
2026_07_21_gym,flight_49,LONG,750,ok,750.0000,1382.1200000000001,1174.039919946182,241.86990766848126,61.38718896805872,True,True,True,success
2026_07_21_gym,flight_49,LONG,800,ok,800.0000,1382.1200000000001,1174.039919946182,245.8681486674274,74.2297542744032,True,True,True,success
2026_07_21_gym,flight_49,LONG,850,ok,850.0000,1382.1200000000001,1174.039919946182,259.4339626689131,38.31188529107457,True,True,True,success
2026_07_21_gym,flight_49,LONG,900,ok,900.0000,1382.1200000000001,1174.039919946182,261.6564456659059,35.78953998549786,True,True,True,success
2026_07_21_gym,flight_49,LONG,950,ok,950.0000,1382.1200000000001,1174.039919946182,275.7547236659254,44.694466669292495,True,True,True,success
2026_07_21_gym,flight_49,LONG,1000,ok,1000.0000,1382.1200000000001,1174.039919946182,277.84720466720563,36.09946656689092,True,False,True,late
2026_07_21_gym,flight_49,LONG,1050,ok,1050.0000,1382.1200000000001,1174.039919946182,292.4436836658667,48.759468195170165,True,False,True,late
2026_07_21_gym,flight_49,LONG,1100,ok,1100.0000,1382.1200000000001,1174.039919946182,291.8567406681056,69.96221033297692,True,False,True,late
2026_07_21_gym,flight_49,LONG,1150,ok,1150.0000,1382.1200000000001,1174.039919946182,306.53581466587883,49.04567828332126,True,False,True,late
2026_07_21_gym,flight_49,LONG,1200,ok,1200.0000,1382.1200000000001,1174.039919946182,293.5963876663397,25.103930722629915,True,False,True,late
2026_07_21_gym,flight_49,LONG,1250,ok,1250.0000,1382.1200000000001,1174.039919946182,298.74151666617644,21.315002134132463,True,False,True,late
2026_07_21_gym,flight_51,LONG,150,ok,150.0000,1565.2925,1368.7562987667009,139.50731466865787,321.4565923041776,True,True,False,wrong
2026_07_21_gym,flight_51,LONG,200,ok,200.0000,1565.2925,1368.7562987667009,156.19899866605797,215.16206540355805,True,True,False,wrong
2026_07_21_gym,flight_51,LONG,250,ok,250.0000,1565.2925,1368.7562987667009,156.52285266729692,644.62051501275,True,True,False,wrong
