session,flight,bin,T_ms,status,airborne,n_detected,n_ideal_cadence,position_error_mm,velocity_error_mm_s,hit_miss_match,latency_ms,latency_feasible,last_pair_detect_ms,triangulate_ms,ransac_ms,predict_ms
2026_07_21_gym,flight_100,LOB,950,ok,True,53,56.99999999999999,46.51986159505428,65.43548976474386,True,277.24485166619223,True,15.064592999406159,0.16701800003647804,224.29138900060207,21.055184999480844
2026_07_21_gym,flight_100,LOB,1000,ok,True,56,59.99999999999999,28.550164475667394,44.42770662320552,True,288.7889066680024,True,15.044944001361728,0.17331499978899956,235.5492030000314,21.3547780001536
2026_07_21_gym,flight_100,LOB,1050,ok,True,58,62.99999999999999,40.138789033536135,57.744330436707344,True,293.5687596673767,True,14.984741000458598,0.17761099990457296,238.14161099959165,23.59813000075519
2026_07_21_gym,flight_100,LOB,1100,ok,True,60,66.0,27.219899602028274,36.07182100884843,True,365.1953706663723,True,15.054889000020921,0.18057399988174438,309.42366699967533,23.869574000127614
2026_07_21_gym,flight_100,LOB,1150,ok,False,63,69.0,26.14690803355382,33.894154495517306,True,300.688537667195,True,14.837908000685275,0.18761099968105555,253.2602039994672,15.736148000694811
2026_07_21_gym,flight_100,LOB,1200,ok,False,66,72.0,32.970214389029024,41.47068989532623,True,298.81846366698545,True,14.931111000478268,0.19392600003629923,250.4094449998811,16.61731499992311
2026_07_21_gym,flight_100,LOB,1250,ok,False,69,75.0,15.784339404506882,25.17845036958715,True,313.17550066734356,True,14.90168600063771,0.20233300048857927,265.3695000000298,16.03531499952078
2026_07_21_gym,flight_103,LOB,150,fit_failed,True,10,9.0,,,,,,,,,
2026_07_21_gym,flight_103,LOB,200,ok,True,13,12.0,424.78972225022454,532.3464592311478,True,150.68624166647592,True,14.742184999398887,0.08476000092923641,92.77144499961287,26.421184999868274
2026_07_21_gym,flight_103,LOB,250,ok,True,16,14.999999999999998,412.5698765789657,545.1829242325396,True,159.3383166665832,True,15.036926000379026,0.09162999875843525,102.61983400024474,24.923260000534356
2026_07_21_gym,flight_103,LOB,300,ok,True,19,18.0,480.21920790071937,594.1287176927053,True,158.51623966606954,True,14.78814799990505,0.09740700013935566,101.84549999982119,25.11851799953729
2026_07_21_gym,flight_103,LOB,350,ok,True,22,21.0,435.8581596780255,547.9936646605591,True,177.22546366757402,True,14.795537000522017,0.10412999987602234,125.61551799997687,20.04361200053245
2026_07_21_gym,flight_103,LOB,400,ok,True,25,24.0,289.6433608792209,372.22791733423446,True,192.15851666840413,True,14.778110999614,0.11020300071686506,137.7222400009632,22.8812960004434
2026_07_21_gym,flight_103,LOB,450,ok,True,28,26.999999999999996,197.10042013597754,205.5488896053169,True,204.991591667446,True,14.770426000468433,0.11564800050109625,150.63742500077933,22.80142599903047
2026_07_21_gym,flight_103,LOB,490,ok,True,30,29.4,148.0756345359553,156.38894643337707,True,212.21903766846904,True,14.824982000514865,0.12364799994975328,157.47529600095004,23.128445000387728
2026_07_21_gym,flight_103,LOB,500,ok,True,31,29.999999999999996,106.42673431246283,132.78547345575225,True,221.63050066741803,True,14.672592000104487,0.12413000036031008,166.9230930004269,23.24401899985969
2026_07_21_gym,flight_103,LOB,550,ok,True,34,33.0,164.9093077586991,234.05021616785504,True,223.92683466585973,True,14.706295999698341,0.12972299940884113,168.45394499972463,23.970204000361264
2026_07_21_gym,flight_103,LOB,600,ok,True,37,36.0,170.58414929557958,247.76273926816538,True,232.86098266641298,True,14.669389000162482,0.13557399902492762,182.49737100023776,18.89198200032115
2026_07_21_gym,flight_103,LOB,650,ok,True,38,39.0,164.73914839850963,236.69751486722987,True,229.12840666497746,True,14.560184999369085,0.13666599988937378,179.2374999988824,18.527389000169933
2026_07_21_gym,flight_103,LOB,700,ok,True,40,42.0,48.222424564298244,80.80671225403567,True,247.3025186654801,True,14.946907998993993,0.14292600005865097,194.48553599976003,21.060482000000775
2026_07_21_gym,flight_103,LOB,750,ok,True,42,45.0,133.5178770488799,199.29109343211474,True,261.7603706667821,True,14.774852000176907,0.1478329999372363,208.94487100001425,21.226147999987006
2026_07_21_gym,flight_103,LOB,800,ok,True,45,48.0,140.87381787939455,222.1842172359744,True,270.95357366620254,True,15.039499999955297,0.1526110004633665,217.50703599955887,21.58775999955833
2026_07_21_gym,flight_103,LOB,850,ok,True,48,50.99999999999999,88.0370885134677,136.90311920693955,True,279.91175866654766,True,14.739795999601483,0.15914800018072128,225.73286999948323,22.613278000615537
2026_07_21_gym,flight_103,LOB,900,ok,True,51,53.99999999999999,72.73305543651746,113.75246067141691,True,301.9979616679872,True,15.186092000454664,0.16490700002759695,247.89859300013632,22.081703000701964
2026_07_21_gym,flight_103,LOB,950,ok,True,53,56.99999999999999,64.81717064464478,103.35445315794709,True,298.20416566791636,True,14.844703000038862,0.1676850002259016,244.06485200114548,22.460258999839425
2026_07_21_gym,flight_103,LOB,1000,ok,True,56,59.99999999999999,22.813261949900138,19.434894919952796,True,304.98327766607207,True,15.115258999168873,0.17483300063759089,250.11961100064218,22.90690799895674
2026_07_21_gym,flight_103,LOB,1050,ok,True,58,62.99999999999999,38.86828561075032,63.53789834897395,True,309.1849456668521,True,14.927352000027895,0.17851899936795235,252.50338900089264,24.909018999896944
2026_07_21_gym,flight_103,LOB,1100,ok,True,61,66.0,25.598904642894524,42.30148238002156,True,321.3665926658238,True,14.65761199966073,0.19607399869710207,264.41201800014824,25.43422200065106
2026_07_21_gym,flight_103,LOB,1150,ok,True,64,69.0,16.687965740850426,22.261483535508656,True,335.06792566521716,True,14.608962999656796,0.19120399933308363,277.948443999514,25.65264800004661
2026_07_21_gym,flight_103,LOB,1200,ok,False,65,72.0,25.663751466960296,33.750973570029096,True,324.2675366677965,True,15.00127699971199,0.19263000041246414,275.8092410005629,16.597722000442445
2026_07_21_gym,flight_103,LOB,1250,ok,False,68,75.0,18.84386294265158,43.397933514572145,True,326.8170726678024,True,14.886759000830352,0.1988890003412962,278.20074000023305,16.864017999731004
2026_07_21_gym,flight_104,LOB,150,fit_failed,True,9,9.0,,,,,,,,,
2026_07_21_gym,flight_104,LOB,200,ok,True,12,12.0,899.3839983211748,800.7786594430507,False,147.7347966680924,True,14.728056000545621,0.08257399965077639,88.64046300016344,27.61703700106591
2026_07_21_gym,flight_104,LOB,250,ok,True,15,14.999999999999998,999.634677811386,912.9040960537028,False,162.71772266707072,True,14.762408000417054,0.090315000154078,99.1227409997955,32.07559200003743
2026_07_21_gym,flight_104,LOB,300,ok,True,18,18.0,889.36236027997,830.5112310696599,False,159.26766766576716,True,15.015296999365091,0.09649999998509884,102.34096300043166,25.14824099931866
2026_07_21_gym,flight_104,LOB,350,ok,True,21,21.0,712.9920840851358,676.0906594589153,False,178.6768326681728,True,14.706462999805808,0.10322200041264296,120.3078140001744,26.892667001113296
2026_07_21_gym,flight_104,LOB,400,ok,True,24,24.0,318.91271483742383,214.9822313888611,True,182.28809266692647,True,14.631148000247777,0.109073999337852,130.71007400099188,20.171129999682307
2026_07_21_gym,flight_104,LOB,450,ok,True,27,26.999999999999996,275.13587117327535,213.09311148461748,True,195.78324166468033,True,14.855740999802947,0.11490799952298403,141.3056849995628,22.840240999124944
2026_07_21_gym,flight_104,LOB,490,ok,True,29,29.4,554.6295721493426,543.6040497429052,False,199.12607466584691,True,14.551296999678016,0.11885199975222349,143.81683399993926,23.972424999810755
2026_07_21_gym,flight_104,LOB,500,ok,True,30,29.999999999999996,517.2052149810982,505.711622444293,False,204.29133366482952,True,14.577462999150157,0.12127799913287163,148.96724099945277,23.958685000427067
2026_07_21_gym,flight_104,LOB,550,ok,True,31,33.0,325.411224509462,218.9700815479365,True,210.490628665934,True,15.220980999991298,0.12273999955505133,154.4744259994477,24.005815000273287
2026_07_21_gym,flight_104,LOB,600,ok,True,34,36.0,314.7074736176648,293.9060998632014,True,230.68577766573677,True,14.786944000050426,0.12924099899828434,172.18707400094718,26.91585199907422
2026_07_21_gym,flight_104,LOB,650,ok,True,37,39.0,210.10603930588965,160.7939649751825,True,244.060907666261,True,15.119926000013947,0.1366849998012185,184.90081499982625,27.236814999952912
2026_07_21_gym,flight_104,LOB,700,ok,True,40,42.0,53.889971371687224,46.14889694949088,True,240.9758896684895,True,14.685463001020253,0.1412220010533929,190.60924099944532,18.873297000303864
2026_07_21_gym,flight_104,LOB,750,ok,True,43,45.0,73.31332305110925,74.4495105728296,True,258.53144466659677,True,14.88518499955535,0.14796300046145916,204.64746299944818,22.184167000465095
2026_07_21_gym,flight_104,LOB,800,ok,True,46,48.0,74.08285054865136,60.39755366384261,True,261.3735926679025,True,14.932074000127614,0.15561100002378225,207.8808890003711,21.73835200071335
2026_07_21_gym,flight_104,LOB,850,ok,True,49,50.99999999999999,65.25727115472941,54.513647970813,True,266.2528346680726,True,15.153648000210524,0.15927799977362156,212.21713000070304,22.056112000718713
2026_07_21_gym,flight_104,LOB,900,ok,True,52,53.99999999999999,46.10049293901968,29.113062745671275,True,280.63487066763145,True,14.674185999669135,0.16592600103467703,226.6941290004179,22.43396299984306
2026_07_21_gym,flight_104,LOB,950,ok,True,55,56.99999999999999,20.823275478425263,21.77024927328447,True,291.5466846662263,True,14.751463000662625,0.171314999461174,236.31594400014728,23.64129599928856
2026_07_21_gym,flight_104,LOB,1000,ok,True,58,59.99999999999999,20.77646810079468,16.858282822431633,True,295.3494066667433,True,14.88227800000459,0.17757400032132864,240.5846659997478,23.03822200000286
2026_07_21_gym,flight_104,LOB,1050,ok,True,61,62.99999999999999,32.915831448283576,14.926846522492458,True,303.2941106647874,True,14.889369999058545,0.1843520002439618,246.42031499929726,25.133406999520957
2026_07_21_gym,flight_104,LOB,1100,ok,True,64,66.0,44.74831049164921,41.85514929264416,True,312.8476676649104,True,14.922685999423265,0.18918500002473593,255.59288899973035,25.47624099906534
2026_07_21_gym,flight_104,LOB,1150,ok,True,67,69.0,20.925512397416007,7.676513165511989,True,316.3888516665126,True,14.451073999516666,0.1954260002821684,259.3061480000615,25.769536999985576
2026_07_21_gym,flight_104,LOB,1200,ok,True,70,72.0,46.37134414605101,62.75081857300954,True,325.5869256674002,True,14.788704000413418,0.20249999966472387,267.88992600049824,26.039129000157118
2026_07_21_gym,flight_104,LOB,1250,ok,True,73,75.0,35.65519440607298,49.940771313980925,True,325.94301866615814,True,14.610889000818133,0.2083699991926551,267.00142600014806,27.455666999332607
2026_07_21_gym,flight_106,LOB,150,fit_failed,True,10,9.0,,,,,,,,,
2026_07_21_gym,flight_106,LOB,200,fit_failed,True,13,12.0,,,,,,,,,
2026_07_21_gym,flight_106,LOB,250,fit_failed,True,16,14.999999999999998,,,,,,,,,
2026_07_21_gym,flight_106,LOB,300,ok,True,19,18.0,725.3781234371012,500.4542970985792,True,162.93518566867957,True,14.752945001237094,0.10316700115799904,107.75036999955773,23.66203700006008
2026_07_21_gym,flight_106,LOB,350,ok,True,22,21.0,590.5600434925176,650.0894054129981,True,174.07648166610548,True,14.679702999070287,0.10453800112009048,117.50427799951285,25.121295999735594
2026_07_21_gym,flight_106,LOB,400,ok,True,25,24.0,314.89615193933685,357.4488176212047,True,175.0177596664677,True,14.825296999886632,0.10927799995988607,124.11733299959451,19.299185000360012
2026_07_21_gym,flight_106,LOB,450,ok,True,28,26.999999999999996,278.1524165662275,305.95180328146745,True,187.54646166569242,True,14.785777000710368,0.11620399914681911,133.98892499972135,21.988888999447227
2026_07_21_gym,flight_106,LOB,490,ok,True,30,29.4,461.15877420123604,533.6368670413667,True,201.0245566672335,True,14.603575000539422,0.1196670001372695,146.75038899946958,22.88425900042057
2026_07_21_gym,flight_106,LOB,500,ok,True,31,29.999999999999996,479.87181434209117,558.1867919046408,True,202.05192466514805,True,14.712888999842107,0.12309200037270784,147.3130549993366,23.236221998929977
2026_07_21_gym,flight_106,LOB,550,ok,True,34,33.0,424.2462308472641,499.9263250280976,True,210.66777866582075,True,15.298777999356389,0.12918500043451786,154.78535199910402,23.78779700025916
2026_07_21_gym,flight_106,LOB,600,ok,True,36,36.0,379.87121300806507,450.2548682580256,True,212.91772166794786,True,14.700907999649644,0.13290700037032366,157.8804440004751,23.536796000786126
2026_07_21_gym,flight_106,LOB,650,ok,True,39,39.0,401.6471577692075,475.23258007099554,True,223.27244466698417,True,14.60407399944961,0.13992599956691265,165.63216700032353,26.229611000977457
2026_07_21_gym,flight_106,LOB,700,ok,True,42,42.0,163.41608863837172,169.60619155614035,True,240.3829806667442,True,14.813648000359535,0.1452029999345541,190.61574099957943,18.141722000204027
2026_07_21_gym,flight_106,LOB,750,ok,True,45,45.0,127.02367728175226,142.31199900399508,True,240.3922576677675,True,14.89720300026238,0.15211100038141012,187.99170299991965,20.684574000537395
2026_07_21_gym,flight_106,LOB,800,ok,True,48,48.0,110.84726749101455,122.23911613968484,True,261.63855566612136,True,14.791758999228477,0.15816700085997581,209.41474099922925,20.60722200013697
2026_07_21_gym,flight_106,LOB,850,ok,True,50,50.99999999999999,100.93128873643397,105.93535793048673,True,258.44166566586745,True,14.561981000006199,0.17646299954503775,205.9329439997673,21.10361099988222
2026_07_21_gym,flight_106,LOB,900,ok,True,53,53.99999999999999,162.13039658635543,195.79452278864835,True,262.4117776655282,True,14.764110999181867,0.16703699994832277,209.47253699973226,21.341425999999046
2026_07_21_gym,flight_106,LOB,950,ok,True,55,56.99999999999999,49.697139826354196,53.498922290283595,True,272.9085746655862,True,14.79581500031054,0.1716109998524189,219.55861099995673,21.7158709987998
2026_07_21_gym,flight_106,LOB,1000,ok,True,58,59.99999999999999,36.56453824778215,27.19451202975761,True,283.53259166671586,True,14.789425999857485,0.1782960006967187,229.96961099933833,21.92859200015664
2026_07_21_gym,flight_106,LOB,1050,ok,True,61,62.99999999999999,48.57517418473133,57.757316120435625,True,285.73522266621393,True,14.72118499968201,0.18329699989408255,230.02933300100267,24.134740998968482
2026_07_21_gym,flight_106,LOB,1100,ok,True,64,66.0,14.748971122298908,11.471861845036573,True,301.7896106677751,True,14.79601800069213,0.18916700035333633,245.52301800064743,24.614740999415517
2026_07_21_gym,flight_106,LOB,1150,ok,True,67,69.0,26.33815513950798,24.3203254997689,True,307.45427866528433,True,14.915518999099731,0.19501900020986795,250.05340699944645,25.623666999861598
2026_07_21_gym,flight_106,LOB,1200,ok,True,70,72.0,9.725919201837758,18.000029887252122,True,307.22896266604465,True,14.72307400032878,0.2017219988629222,250.56688900012523,25.070611000061035
2026_07_21_gym,flight_106,LOB,1250,ok,True,73,75.0,4.915002119110768,24.066331358018363,True,311.2743706662829,True,14.572296999394894,0.20703699998557568,254.44155600015074,25.386814000084996
2026_07_21_gym,flight_107,LOB,150,ok,True,10,9.0,1393.2388460700806,1402.1537262780423,False,137.71925966689983,True,14.865462999790907,0.04487000033259392,73.99794500041753,32.14431499969214
2026_07_21_gym,flight_107,LOB,200,ok,True,13,12.0,1438.6775045211214,1393.8899527374097,False,147.14014766799906,True,14.728426000103354,0.08494400046765804,87.71033300086856,27.94977799989283
2026_07_21_gym,flight_107,LOB,250,ok,True,16,14.999999999999998,727.8456792429919,781.1349529979731,False,144.74748166433224,True,14.90194399934262,0.08996299933642149,87.52083399984986,25.568073999136686
2026_07_21_gym,flight_107,LOB,300,ok,True,19,18.0,1341.0416537879742,1261.5849531188653,False,160.53446266675988,True,14.853073999285698,0.09559299983084202,102.51979600079358,26.399333000183105
2026_07_21_gym,flight_107,LOB,350,ok,True,22,21.0,502.90746574081953,537.0774658070161,False,182.96305466877917,True,14.917815000750124,0.10196200013160706,123.6601670011878,27.616444000042975
2026_07_21_gym,flight_107,LOB,400,ok,True,25,24.0,269.54278498805974,284.2534506051683,True,192.84590766734132,True,14.69622200075537,0.10857400018721819,136.78172199986875,24.592722999863327
2026_07_21_gym,flight_107,LOB,450,ok,True,28,26.999999999999996,313.04493687115695,334.8443192183972,True,207.0354806665952,True,14.706036999821663,0.12342599965631962,150.6811659997329,24.85818500071764
2026_07_21_gym,flight_107,LOB,490,ok,True,30,29.4,243.3380489314801,250.41418633737257,True,216.73055566723147,True,14.911241000518203,0.1196299996227026,159.793166000396,25.239852000027895
2026_07_21_gym,flight_107,LOB,500,ok,True,31,29.999999999999996,148.741196638756,151.94744724001805,True,224.06783466568837,True,14.722814999520779,0.12183399964123964,168.19055599998683,24.365962999872863
2026_07_21_gym,flight_107,LOB,550,ok,True,34,33.0,229.61040545761242,239.9103812214136,True,230.4367766647289,True,15.017129000276327,0.12770399916917086,173.53349999897182,25.091776999644935
2026_07_21_gym,flight_107,LOB,600,ok,True,37,36.0,185.21156297509745,196.34350300718302,True,245.55918466734389,True,14.802591999992728,0.1338330004364252,186.2992970002815,27.656795999966562
2026_07_21_gym,flight_107,LOB,650,ok,True,40,39.0,332.440118070719,371.30993427281203,True,233.0875196677322,True,14.796814000234008,0.13937100023031235,183.1644820002839,18.320186000317335
2026_07_21_gym,flight_107,LOB,700,ok,True,43,42.0,350.4393094659161,389.85783518759524,True,263.44572266718995,True,14.5418889997527,0.1462969994172454,208.64525900036097,23.445611000992358
2026_07_21_gym,flight_107,LOB,750,ok,True,46,45.0,224.10766622808703,251.30319470098723,True,320.0007046653579,True,14.79455600026995,0.15294399950653315,264.96462999936193,23.421907999552786
2026_07_21_gym,flight_107,LOB,800,ok,True,49,48.0,196.95751570340093,219.35359156181042,True,272.2910726654033,True,14.856537000276148,0.15907400008291006,218.12123999930918,22.48755499906838
2026_07_21_gym,flight_107,LOB,850,ok,True,52,50.99999999999999,115.7148798385169,132.54688689948784,True,285.52292666646343,True,14.757018999196589,0.16481500025838614,231.33166700042784,22.60275899991393
2026_07_21_gym,flight_107,LOB,900,ok,True,55,53.99999999999999,107.0035032148881,120.55941729467297,True,292.43259066684794,True,14.857444000430405,0.17996300011873245,237.7563140001148,22.97220299951732
2026_07_21_gym,flight_107,LOB,950,ok,True,58,56.99999999999999,71.74832127747757,79.65416662608799,True,300.4204636650781,True,14.642907999455929,0.17611199989914894,245.59909199923277,23.33568499982357
2026_07_21_gym,flight_107,LOB,1000,ok,True,61,59.99999999999999,52.93529345253443,55.87702623901666,True,306.3790006681035,True,14.646260000765324,0.18255599960684776,251.292555000633,23.590963000431657
2026_07_21_gym,flight_107,LOB,1050,ok,True,64,62.99999999999999,49.98953639537,55.19061336877386,True,321.28135166751844,True,14.68563000112772,0.1880369996652007,263.52846299950033,26.212555000558496
2026_07_21_gym,flight_107,LOB,1100,ok,True,67,66.0,36.749042611475794,41.203455111263395,True,321.0586666647966,True,14.690666999667883,0.1964259995147586,263.0848699994385,26.42003699950874
2026_07_21_gym,flight_107,LOB,1150,ok,True,70,69.0,81.12878022731044,76.0113097130908,True,327.2272216665248,True,15.401499999687076,0.20150000043213367,268.3392399996519,26.618315000087023
2026_07_21_gym,flight_107,LOB,1200,ok,True,73,72.0,47.618278796804056,87.92213672442979,True,333.3347216645877,True,14.615443999879062,0.20768499933183193,274.7585549997166,27.086370998993516
2026_07_21_gym,flight_107,LOB,1250,ok,True,76,75.0,54.86014199838482,72.54939811712804,True,340.73877766604227,True,14.740147999487817,0.2151480009779334,282.0222959993407,27.094518999569118
2026_07_21_gym,flight_108,LOB,150,fit_failed,True,9,9.0,,,,,,,,,
2026_07_21_gym,flight_108,LOB,200,fit_failed,True,12,12.0,,,,,,,,,
2026_07_21_gym,flight_108,LOB,250,fit_failed,True,15,14.999999999999998,,,,,,,,,
2026_07_21_gym,flight_108,LOB,300,ok,True,16,18.0,478.3241570134634,499.57258136289056,True,159.85029466791698,True,14.72518500033766,0.09096199925988913,102.49192600045353,25.875555001199245
2026_07_21_gym,flight_108,LOB,350,ok,True,19,21.0,161.37620208630045,155.66933690994915,True,186.25201766813794,True,15.053648000583053,0.09816600102931261,128.21333299949765,26.220204000361264
2026_07_21_gym,flight_108,LOB,400,ok,True,22,24.0,51.52489244174805,63.12766052278842,True,202.70007366656014,True,14.730537000112236,0.10540700051933527,148.413388999179,22.78407400008291
2026_07_21_gym,flight_108,LOB,450,ok,True,25,26.999999999999996,651.0689219625523,535.6941969945251,True,215.70270266632238,True,14.945000000298023,0.11286999937146902,160.02450000029057,23.95366599969566
2026_07_21_gym,flight_108,LOB,490,ok,True,27,29.4,199.14942335806765,223.63461777899337,True,211.9779806646208,True,14.722295999526978,0.11492599919438362,156.3142959997058,24.159795999526978
2026_07_21_gym,flight_108,LOB,500,ok,True,28,29.999999999999996,199.14950294004805,223.63471682110352,True,217.53596366631487,True,15.219814999960363,0.11931499931961298,161.14105600025505,24.38911100011319
2026_07_21_gym,flight_108,LOB,550,ok,True,30,33.0,216.86993983190698,209.98140700293226,True,234.69861066589752,True,14.760221999138594,0.12048100028187037,178.33327799942344,24.817963000386953
2026_07_21_gym,flight_108,LOB,600,ok,True,33,36.0,333.94625565167837,359.09383258534217,True,229.44162866814682,True,14.753073999658227,0.12701799999922514,169.11029600072652,28.78457400109619
2026_07_21_gym,flight_108,LOB,650,ok,True,36,39.0,134.99679950583976,157.61091084131985,True,237.3771676669518,True,15.015111000277102,0.132833999581635,186.5606479998678,19.001908000558615
2026_07_21_gym,flight_108,LOB,700,ok,True,39,42.0,46.42241968152034,63.4923609250675,True,263.4877966657902,True,15.004739999771118,0.1388709992170334,209.97153700049967,21.705981999635696
2026_07_21_gym,flight_108,LOB,750,ok,True,42,45.0,224.22072051274324,194.54335879678524,True,262.2408686668302,True,14.538128999993205,0.14512899983674288,208.75029600039124,22.140647999942303
2026_07_21_gym,flight_108,LOB,800,ok,True,45,48.0,38.273771972214014,55.695043567651204,True,272.3570006682227,True,14.752667000517249,0.15179700031876564,218.40922200027853,22.37664800044149
2026_07_21_gym,flight_108,LOB,850,ok,True,47,50.99999999999999,8.89809573839398,20.70195568405035,True,281.1750366666044,True,14.649888999760151,0.1551299998536706,226.21901800017804,23.484333000145853
2026_07_21_gym,flight_108,LOB,900,ok,True,50,53.99999999999999,39.96054126526035,52.99366436749374,True,289.10049966784817,True,14.747666999697685,0.16270400024950504,234.43644400127232,23.087017999961972
2026_07_21_gym,flight_108,LOB,950,ok,True,53,56.99999999999999,9.963931891891256,32.90033934278983,True,301.4058516646425,True,14.81453699991107,0.16848199907690287,246.42620299942791,23.32996299955994
2026_07_21_gym,flight_108,LOB,1000,ok,True,56,59.99999999999999,30.208609015022816,52.743440737616474,True,313.9308876671518,True,14.588740000501275,0.17385199945420027,258.8852220000699,23.61640700045973
2026_07_21_gym,flight_108,LOB,1050,ok,True,59,62.99999999999999,29.95966250258099,44.9744195022391,True,315.74872266749543,True,14.703925999812782,0.1787040000781417,258.21124100033194,25.98818500060588
2026_07_21_gym,flight_108,LOB,1100,ok,True,62,66.0,8.475555153606642,14.38474210224796,True,320.92335166564834,True,14.650073999539018,0.18486999906599522,263.1381850000471,26.283556000329554
2026_07_21_gym,flight_108,LOB,1150,ok,True,65,69.0,16.904396869989785,37.62625979811032,True,322.0464806665356,True,14.727870000526309,0.1908140005543828,263.83288899902254,26.628240999765694
2026_07_21_gym,flight_108,LOB,1200,ok,True,68,72.0,66.9132247893644,81.37939700746612,True,336.37564666724455,True,15.218165999278426,0.208147999830544,277.40783300064504,26.874833000823855
2026_07_21_gym,flight_108,LOB,1250,ok,True,70,75.0,31.932177669779477,48.97579836815964,True,337.0644626670207,True,14.930370000191033,0.20518500078469515,278.06924099940807,27.192999999970198
2026_07_21_gym,flight_109,LOB,150,ok,True,10,9.0,356.77546417342586,427.60784618653867,True,125.34724166772018,True,14.82383400015533,0.0474630007520318,70.1614069994539,23.64787100069225
2026_07_21_gym,flight_109,LOB,200,ok,True,13,12.0,448.1267729306604,452.4126871492725,True,138.62257366689542,True,14.73944399971515,0.08396300021559,87.189871000126,19.94262900017202
2026_07_21_gym,flight_109,LOB,250,ok,True,16,14.999999999999998,373.8779620568085,379.4489404325623,True,150.153517667825,True,14.660500000230968,0.09336999990046024,95.4335920009762,23.299389000050724
2026_07_21_gym,flight_109,LOB,300,ok,True,19,18.0,266.2592295383553,292.23055390070687,True,168.7638696671153,True,14.863722000271082,0.09831500053405762,112.68292499985546,24.452240999788046
2026_07_21_gym,flight_109,LOB,350,ok,True,22,21.0,251.52946638990133,289.2835591531874,True,177.29948166726777,True,14.52192599978298,0.10527800023555756,126.65490700025111,19.35070400033146
2026_07_21_gym,flight_109,LOB,400,ok,True,25,24.0,187.72046970688874,292.4404589019274,True,179.99514766751477,True,14.986258999444544,0.111778000369668,127.34157400019467,20.888870000839233
2026_07_21_gym,flight_109,LOB,450,ok,True,28,26.999999999999996,139.03435471376142,197.6386767343222,True,196.59812966703126,True,14.88761099986732,0.11740799993276596,143.30844400078058,21.617999999783933
2026_07_21_gym,flight_109,LOB,490,ok,True,30,29.4,148.22983178482355,197.90056928702407,True,207.57099966487536,True,14.764814999885857,0.12086999882012606,154.10442599933594,21.914222000166774
2026_07_21_gym,flight_109,LOB,500,ok,True,31,29.999999999999996,134.0549898746021,210.05370895282837,True,212.69398066742966,True,14.881277999840677,0.12385200057178736,158.9815180003643,22.04066599998623
2026_07_21_gym,flight_109,LOB,550,ok,True,34,33.0,110.63097547616078,177.0267619428594,True,205.93398066392788,True,14.94416599906981,0.12988899927586317,159.25261099915951,14.940647999756038
2026_07_21_gym,flight_109,LOB,600,ok,True,36,36.0,98.6016927689146,153.17284916923808,True,217.71564866664508,True,14.662463000044227,0.13398199994117022,168.97099999990314,17.281537000089884
2026_07_21_gym,flight_109,LOB,650,ok,True,39,39.0,85.79024841605982,130.56942486934642,True,234.17657266712436,True,14.890221999958158,0.13868500012904406,183.14951799996197,19.33148100040853
2026_07_21_gym,flight_109,LOB,700,ok,True,42,42.0,63.65434729262092,98.1378497864059,True,238.20237066658834,True,14.78046299982816,0.14424100052565336,186.79211100004613,19.818888999521732
2026_07_21_gym,flight_109,LOB,750,ok,True,45,45.0,49.266138018154116,78.24990185547628,True,253.48461166551957,True,14.822832999750972,0.15175999887287617,201.84687000047415,19.996481999754906
2026_07_21_gym,flight_109,LOB,800,ok,True,48,48.0,43.98844009940157,68.15243287798951,True,258.38681466660154,True,14.9586300002411,0.15877799969166517,206.1717960005626,20.430943999439478
2026_07_21_gym,flight_109,LOB,850,ok,True,51,50.99999999999999,47.661368475820844,77.40260652600944,True,265.6232406670849,True,14.8331110002473,0.1646299995481968,213.29568499978632,20.663148000836372
2026_07_21_gym,flight_109,LOB,900,ok,True,54,53.99999999999999,42.295947287436185,61.73738619875694,True,274.47327766815823,True,14.453537000343204,0.16931500006467104,222.08453700039536,21.099222000688314
2026_07_21_gym,flight_109,LOB,950,ok,True,57,56.99999999999999,27.881653732583615,44.20388410165604,True,285.2045546664546,True,14.619814000092447,0.17649999912828207,232.39522200077772,21.346351999789476
2026_07_21_gym,flight_109,LOB,1000,ok,True,60,59.99999999999999,15.70694654624063,25.924441440888007,True,297.00472266568494,True,14.714925999753177,0.1818889994174242,243.78290800005198,21.658332999795675
2026_07_21_gym,flight_109,LOB,1050,ok,True,63,62.99999999999999,15.695607020185651,20.578351331684264,True,298.3849256668861,True,14.796037000603974,0.1879629995673895,243.18470399919897,23.549555000849068
2026_07_21_gym,flight_109,LOB,1100,ok,False,66,66.0,109.8827021294776,131.59454761330463,True,327.78779566815746,True,14.785315000452101,0.1959259994328022,280.32564800046384,15.814240001142025
2026_07_21_gym,flight_109,LOB,1150,ok,False,69,69.0,19.198920949595117,17.804109055830054,True,305.46175966660184,True,14.879758999682963,0.19985199999064207,257.97198200039566,15.74349999986589
2026_07_21_gym,flight_109,LOB,1200,ok,False,71,72.0,49.70334915271372,47.760174268727695,True,304.366204667526,True,14.996186000294983,0.2044630004093051,256.54377800039947,15.955110999755561
2026_07_21_gym,flight_109,LOB,1250,ok,False,74,75.0,8.575939438419194,15.1749762346566,True,312.05370366635424,True,14.656795999966562,0.21088899951428175,262.55105599947274,17.96829600073397
