session,flight,bin,T_ms,vx_own,vy_own,vz_own,vx_ref,vy_ref,vz_ref,err_vx,err_vy,err_vz,velocity_error_mm_s
2026_07_21_gym,flight_16,FLAT,750,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,800,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,850,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,900,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,950,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,1000,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,1050,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,1100,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,1150,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,1200,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_16,FLAT,1250,7062.430729806681,-240.10101073853332,-4762.8231157731825,7101.609022658645,-201.35371435446922,-4754.041632545401,-39.178292851964216,-38.7472963840641,-8.781483227781791,55.797903684176646
2026_07_21_gym,flight_18,MID,300,4399.4015651562395,7.851932027673619,-6057.179914365258,4050.0753054583142,713.8415378406303,-6332.739793357762,349.32625969792525,-705.9896058129567,275.5598789925043,834.4958994152335
2026_07_21_gym,flight_18,MID,350,4370.528396723317,34.02997840965017,-6080.161083369312,4050.0753054583142,713.8415378406303,-6332.739793357762,320.45309126500297,-679.8115594309801,252.5787099884501,792.8618699223132
2026_07_21_gym,flight_18,MID,400,4147.376570814655,509.3624135776862,-6310.618933134223,4050.0753054583142,713.8415378406303,-6332.739793357762,97.30126535634054,-204.47912426294408,22.12086022353924,227.5270993888751
2026_07_21_gym,flight_18,MID,450,4003.3223500895283,691.2692441201349,-6422.997606438521,4050.0753054583142,713.8415378406303,-6332.739793357762,-46.75295536878593,-22.572293720495395,-90.25781308075875,104.12406110808939
2026_07_21_gym,flight_18,MID,490,3997.9872727492807,660.9235277609533,-6432.739356029289,4050.0753054583142,713.8415378406303,-6332.739793357762,-52.08803270903354,-52.91801007967695,-99.9995626715272,124.55276583354868
2026_07_21_gym,flight_18,MID,500,3943.793065787905,780.1004802057316,-6459.239287375249,4050.0753054583142,713.8415378406303,-6332.739793357762,-106.28223967040913,66.25894236510135,-126.49949401748654,178.01203301850194
2026_07_21_gym,flight_18,MID,550,4065.3130271415557,607.0358100978349,-6360.996779809463,4050.0753054583142,713.8415378406303,-6332.739793357762,15.237721683241489,-106.8057277427954,-28.256986451700868,111.52627010752076
2026_07_21_gym,flight_18,MID,600,3956.575480826496,736.6082756170769,-6453.701015524081,4050.0753054583142,713.8415378406303,-6332.739793357762,-93.49982463181823,22.766737776446575,-120.9612221663192,154.57088607862644
2026_07_21_gym,flight_18,MID,650,3969.5684201289614,799.1390007815114,-6430.105359389604,4050.0753054583142,713.8415378406303,-6332.739793357762,-80.50688532935283,85.29746294088113,-97.36556603184181,152.4370992189414
2026_07_21_gym,flight_18,MID,700,3992.333071153085,786.067794240076,-6403.111324330009,4050.0753054583142,713.8415378406303,-6332.739793357762,-57.74223430522943,72.22625639944567,-70.37153097224655,116.20219493372876
2026_07_21_gym,flight_18,MID,750,4005.9555583924193,755.2452017887185,-6386.551851129771,4050.0753054583142,713.8415378406303,-6332.739793357762,-44.1197470658949,41.40366394808825,-53.81205777200921,80.97254492198472
2026_07_21_gym,flight_18,MID,800,3987.0281280412505,822.0867782737057,-6374.672924124027,4050.0753054583142,713.8415378406303,-6332.739793357762,-63.04717741706372,108.24524043307542,-41.933130766265094,132.0998338853368
2026_07_21_gym,flight_18,MID,850,4003.2980458054194,755.1054304510791,-6387.833381369215,4050.0753054583142,713.8415378406303,-6332.739793357762,-46.77725965289483,41.263892610448806,-55.093588011452994,83.22333983911423
2026_07_21_gym,flight_18,MID,900,3992.557734521311,775.3707766412168,-6379.416312029601,4050.0753054583142,713.8415378406303,-6332.739793357762,-57.517570937003256,61.52923880058654,-46.676518671838494,96.29545985764433
2026_07_21_gym,flight_18,MID,950,4000.6284640090503,706.7005594782756,-6382.791804853504,4050.0753054583142,713.8415378406303,-6332.739793357762,-49.44684144926396,-7.140978362354645,-50.05201149574168,70.71907490946235
2026_07_21_gym,flight_18,MID,1000,3984.01688673809,671.8774919859318,-6384.351670616955,4050.0753054583142,713.8415378406303,-6332.739793357762,-66.05841872022438,-41.9640458546985,-51.611877259192624,93.74690236231636
2026_07_21_gym,flight_18,MID,1050,3991.0411424637623,721.2455159540453,-6352.322624791772,4050.0753054583142,713.8415378406303,-6332.739793357762,-59.034162994551934,7.403978113415064,-19.582831434009677,62.63655944689224
2026_07_21_gym,flight_18,MID,1100,4020.5125464027246,664.328272341976,-6353.539666815719,4050.0753054583142,713.8415378406303,-6332.739793357762,-29.562759055589595,-49.51326549865428,-20.799873457956892,61.303792045730326
2026_07_21_gym,flight_18,MID,1150,4020.5125464027246,664.328272341976,-6353.539666815719,4050.0753054583142,713.8415378406303,-6332.739793357762,-29.562759055589595,-49.51326549865428,-20.799873457956892,61.303792045730326
2026_07_21_gym,flight_18,MID,1200,4020.5125464027246,664.328272341976,-6353.539666815719,4050.0753054583142,713.8415378406303,-6332.739793357762,-29.562759055589595,-49.51326549865428,-20.799873457956892,61.303792045730326
2026_07_21_gym,flight_18,MID,1250,4020.5125464027246,664.328272341976,-6353.539666815719,4050.0753054583142,713.8415378406303,-6332.739793357762,-29.562759055589595,-49.51326549865428,-20.799873457956892,61.303792045730326
2026_07_21_gym,flight_19,MID,200,4717.678832277685,-167.6841438596643,-5471.187600159554,4717.685276070199,-117.85458463642472,-5375.770033455172,-0.006443792513891822,-49.82955922323957,-95.4175667043819,107.64523700419856
2026_07_21_gym,flight_19,MID,250,4848.939844326142,-401.4819133490343,-5348.29365076328,4717.685276070199,-117.85458463642472,-5375.770033455172,131.254568255943,-283.6273287126096,27.47638269189156,313.73105502410203
2026_07_21_gym,flight_19,MID,300,4851.054657265954,-176.1301863045204,-5298.685978790247,4717.685276070199,-117.85458463642472,-5375.770033455172,133.36938119575552,-58.27560166809569,77.08405466492513,164.69787209889105
2026_07_21_gym,flight_19,MID,350,4677.213227128006,164.28090866305197,-5414.886190636666,4717.685276070199,-117.85458463642472,-5375.770033455172,-40.47204894219249,282.1354932994767,-39.11615718149369,287.69514607925794
2026_07_21_gym,flight_19,MID,400,4699.37451746358,-37.224911159578404,-5410.156801637304,4717.685276070199,-117.85458463642472,-5375.770033455172,-18.310758606618947,80.6296734768463,-34.38676818213207,89.54818787526867
2026_07_21_gym,flight_19,MID,450,4802.052365784508,-242.78562127950235,-5385.078182353811,4717.685276070199,-117.85458463642472,-5375.770033455172,84.36708971430926,-124.93103664307763,-9.308148898639047,151.03711921079423
2026_07_21_gym,flight_19,MID,490,4778.093274068292,-249.4080717907515,-5389.677908157003,4717.685276070199,-117.85458463642472,-5375.770033455172,60.40799799809338,-131.55348715432677,-13.907874701831133,145.42652847167585
2026_07_21_gym,flight_19,MID,500,4721.636230107304,-110.0914787921078,-5409.173268247466,4717.685276070199,-117.85458463642472,-5375.770033455172,3.9509540371054754,7.763105844316925,-33.403234792293915,34.520312060328756
2026_07_21_gym,flight_19,MID,550,4767.2897475973805,-213.1804464676866,-5381.836678835676,4717.685276070199,-117.85458463642472,-5375.770033455172,49.604471527181886,-95.32586183126189,-6.066645380504269,107.63097934859026
2026_07_21_gym,flight_19,MID,600,4784.467183989718,-227.68836023266178,-5359.9411857307905,4717.685276070199,-117.85458463642472,-5375.770033455172,66.78190791951965,-109.83377559623706,15.828847724381376,129.51383674101172
2026_07_21_gym,flight_19,MID,650,4740.279215140847,-169.614144578607,-5379.302410915971,4717.685276070199,-117.85458463642472,-5375.770033455172,22.593939070648048,-51.75955994218229,-3.53237746079958,56.58635717787555
2026_07_21_gym,flight_19,MID,700,4748.368961516483,-130.92511737318964,-5366.415498264604,4717.685276070199,-117.85458463642472,-5375.770033455172,30.68368544628447,-13.070532736764918,9.35453519056773,34.638630273453415
2026_07_21_gym,flight_19,MID,750,4756.987370898738,-58.595576688511585,-5342.816767109442,4717.685276070199,-117.85458463642472,-5375.770033455172,39.30209482853934,59.25900794791313,32.9532663457303,78.37220453537684
2026_07_21_gym,flight_19,MID,800,4737.754801882371,-135.25755289717512,-5366.376377099065,4717.685276070199,-117.85458463642472,-5375.770033455172,20.069525812172287,-17.4029682607504,9.393656356106476,28.176052781515683
2026_07_21_gym,flight_19,MID,850,4738.4025537196085,-193.23534560250067,-5376.198920946877,4717.685276070199,-117.85458463642472,-5375.770033455172,20.71727764940988,-75.38076096607595,-0.42888749170469964,78.17703410534305
2026_07_21_gym,flight_19,MID,900,4730.0191762446775,-157.07621607992346,-5366.179768218288,4717.685276070199,-117.85458463642472,-5375.770033455172,12.333900174478913,-39.22163144349874,9.590265236884079,42.21888977599313
2026_07_21_gym,flight_19,MID,950,4738.189013557523,-177.14964228579498,-5370.698235995183,4717.685276070199,-117.85458463642472,-5375.770033455172,20.503737487324543,-59.295057649370264,5.071797459989284,62.94466015530204
2026_07_21_gym,flight_19,MID,1000,4750.2523674486165,-67.18017934926394,-5344.0129178823345,4717.685276070199,-117.85458463642472,-5375.770033455172,32.5670913784179,50.67440528716078,31.757115572837392,68.09570604351028
2026_07_21_gym,flight_19,MID,1050,4750.2523674486165,-67.18017934926394,-5344.0129178823345,4717.685276070199,-117.85458463642472,-5375.770033455172,32.5670913784179,50.67440528716078,31.757115572837392,68.09570604351028
2026_07_21_gym,flight_19,MID,1100,4750.2523674486165,-67.18017934926394,-5344.0129178823345,4717.685276070199,-117.85458463642472,-5375.770033455172,32.5670913784179,50.67440528716078,31.757115572837392,68.09570604351028
2026_07_21_gym,flight_19,MID,1150,4750.2523674486165,-67.18017934926394,-5344.0129178823345,4717.685276070199,-117.85458463642472,-5375.770033455172,32.5670913784179,50.67440528716078,31.757115572837392,68.09570604351028
2026_07_21_gym,flight_19,MID,1200,4750.2523674486165,-67.18017934926394,-5344.0129178823345,4717.685276070199,-117.85458463642472,-5375.770033455172,32.5670913784179,50.67440528716078,31.757115572837392,68.09570604351028
2026_07_21_gym,flight_19,MID,1250,4750.2523674486165,-67.18017934926394,-5344.0129178823345,4717.685276070199,-117.85458463642472,-5375.770033455172,32.5670913784179,50.67440528716078,31.757115572837392,68.09570604351028
2026_07_21_gym,flight_2,FLAT,150,6949.568405045513,-195.34684123939462,-5252.588798105486,7233.15159959389,-302.1236634288844,-5048.328335421129,-283.5831945483769,106.77682218948979,-204.26046268435675,365.4354315103771
2026_07_21_gym,flight_2,FLAT,200,6987.698964768976,17.643326657738406,-5215.994402901652,7233.15159959389,-302.1236634288844,-5048.328335421129,-245.45263482491373,319.7669900866228,-167.66606748052345,436.58886160314984
2026_07_21_gym,flight_2,FLAT,250,7064.547874245171,-38.82089025239747,-5139.642861383177,7233.15159959389,-302.1236634288844,-5048.328335421129,-168.6037253487184,263.30277317648694,-91.31452596204781,325.7205999251014
2026_07_21_gym,flight_2,FLAT,300,7116.280178297211,-130.01530556188368,-5123.26313721093,7233.15159959389,-302.1236634288844,-5048.328335421129,-116.87142129667882,172.10835786700073,-74.93480178980099,221.12313421001008
2026_07_21_gym,flight_2,FLAT,350,7149.4920314732335,-215.62921848700788,-5098.84686343154,7233.15159959389,-302.1236634288844,-5048.328335421129,-83.65956812065633,86.49444494187654,-50.5185280104115,130.50798449243138
2026_07_21_gym,flight_2,FLAT,400,7195.189937259528,-278.08552141124613,-5058.482528004913,7233.15159959389,-302.1236634288844,-5048.328335421129,-37.96166233436179,24.03814201763828,-10.154192583783697,46.06547194892102
2026_07_21_gym,flight_2,FLAT,450,7191.653239199997,-362.8505041093206,-5044.7657500523455,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836039389265,-60.72684068043617,3.5625853687834024,73.6380004407935
2026_07_21_gym,flight_2,FLAT,490,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,500,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,550,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,600,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,650,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,700,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,750,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,800,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,850,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,900,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,950,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,1000,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,1050,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,1100,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,1150,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,1200,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_2,FLAT,1250,7191.653236499419,-362.8505039730839,-5044.765756109757,7233.15159959389,-302.1236634288844,-5048.328335421129,-41.49836309447073,-60.72684054419949,3.5625793113722466,73.63800155728666
2026_07_21_gym,flight_20,FLAT,150,5735.64865235469,896.2177356170664,-4767.904613699922,6075.422906218576,-40.03454857216334,-4409.348025427338,-339.77425386388586,936.2522841892297,-358.5565882725841,1058.5734316673484
2026_07_21_gym,flight_20,FLAT,200,6105.666480111772,-30.921373698839055,-4460.060008664635,6075.422906218576,-40.03454857216334,-4409.348025427338,30.2435738931963,9.113174873324283,-50.71198323729641,59.74469819126078
2026_07_21_gym,flight_20,FLAT,250,6081.33590137306,-174.20537909821888,-4481.09403503378,6075.422906218576,-40.03454857216334,-4409.348025427338,5.912995154483724,-134.17083052605554,-71.74600960644148,152.26380124703317
2026_07_21_gym,flight_20,FLAT,300,6076.418733614389,-31.071616996890995,-4446.914881944017,6075.422906218576,-40.03454857216334,-4409.348025427338,0.9958273958127393,8.962931575272343,-37.566856516678854,38.63411087588312
2026_07_21_gym,flight_20,FLAT,350,6089.222377248944,-70.15499742411716,-4413.81746011785,6075.422906218576,-40.03454857216334,-4409.348025427338,13.799471030368295,-30.120448851953817,-4.469434690511662,33.43116339904837
2026_07_21_gym,flight_20,FLAT,400,6108.244868828454,-93.43169921616388,-4396.750132644248,6075.422906218576,-40.03454857216334,-4409.348025427338,32.82196260987803,-53.39715064400054,12.597892783090174,63.931555815861195
2026_07_21_gym,flight_20,FLAT,450,6090.607878500749,-123.51754830218582,-4406.831734850452,6075.422906218576,-40.03454857216334,-4409.348025427338,15.184972282173476,-83.48299973002247,2.5162905768856945,84.89008390501567
2026_07_21_gym,flight_20,FLAT,490,6087.8627749011075,-92.29208943099673,-4406.876893768261,6075.422906218576,-40.03454857216334,-4409.348025427338,12.439868682531596,-52.25754085883339,2.4711316590774004,53.774598102893925
2026_07_21_gym,flight_20,FLAT,500,6089.068097276474,-101.02952462674149,-4407.662358368196,6075.422906218576,-40.03454857216334,-4409.348025427338,13.645191057898046,-60.99497605457815,1.6856670591423608,62.5253533883605
2026_07_21_gym,flight_20,FLAT,550,6101.546920777327,-61.910260699094465,-4385.100397741568,6075.422906218576,-40.03454857216334,-4409.348025427338,26.124014558750787,-21.875712126931127,24.247627685770567,41.82054956733464
2026_07_21_gym,flight_20,FLAT,600,6098.211574704057,-13.530288737356754,-4387.345889386335,6075.422906218576,-40.03454857216334,-4409.348025427338,22.78866848548114,26.504259834806582,22.002136041002814,41.30245986740856
2026_07_21_gym,flight_20,FLAT,650,6085.1555988438595,-143.33577603387326,-4376.588155437934,6075.422906218576,-40.03454857216334,-4409.348025427338,9.732692625283562,-103.30122746170991,32.75986998940425,108.80752723298514
2026_07_21_gym,flight_20,FLAT,700,6082.9037043843855,-90.5411054873666,-4381.011699689189,6075.422906218576,-40.03454857216334,-4409.348025427338,7.480798165809574,-50.506556915203255,28.336325738148844,58.39368107051225
2026_07_21_gym,flight_20,FLAT,750,6067.145134265792,-137.62128066134662,-4383.6690041942575,6075.422906218576,-40.03454857216334,-4409.348025427338,-8.27777195278395,-97.58673208918327,25.679021233080675,101.247735381278
2026_07_21_gym,flight_20,FLAT,800,6099.0954735132655,-5.040122034081753,-4396.291951706778,6075.422906218576,-40.03454857216334,-4409.348025427338,23.672567294689543,34.99442653808158,13.056073720560562,44.22059918236647
2026_07_21_gym,flight_20,FLAT,850,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_20,FLAT,900,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_20,FLAT,950,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_20,FLAT,1000,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_20,FLAT,1050,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_20,FLAT,1100,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_20,FLAT,1150,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_20,FLAT,1200,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_20,FLAT,1250,6078.449252960164,-64.86655778543732,-4407.095657196287,6075.422906218576,-40.03454857216334,-4409.348025427338,3.026346741587986,-24.832009213273984,2.2523682310511504,25.116938882289844
2026_07_21_gym,flight_21,LOB,250,3400.0846298071583,469.03615350283684,-5798.849841622191,3766.7383273378064,134.22301633504068,-5003.929744299272,-366.65369753064806,334.8131371677962,-794.920097322919,937.247422968405
2026_07_21_gym,flight_21,LOB,300,3299.3638805729897,643.0913932315326,-5915.258575762108,3766.7383273378064,134.22301633504068,-5003.929744299272,-467.37444676481664,508.8683768964919,-911.3288314628362,1143.6372403648838
2026_07_21_gym,flight_21,LOB,350,3529.637297417119,323.765415888901,-5485.1329383309985,3766.7383273378064,134.22301633504068,-5003.929744299272,-237.10102992068732,189.5423995538603,-481.2031940317265,568.9461605147017
2026_07_21_gym,flight_21,LOB,400,3624.3243824897777,180.98743522240116,-5303.247899314361,3766.7383273378064,134.22301633504068,-5003.929744299272,-142.41394484802868,46.76441888736048,-299.31815501508936,334.7536414778589
2026_07_21_gym,flight_21,LOB,450,3640.220594140387,140.02099479835115,-5269.317275961448,3766.7383273378064,134.22301633504068,-5003.929744299272,-126.51773319741915,5.797978463310471,-265.3875316621761,294.0593398098708
2026_07_21_gym,flight_21,LOB,490,3581.8702426967716,284.3025375372259,-5341.456155593579,3766.7383273378064,134.22301633504068,-5003.929744299272,-184.86808464103478,150.0795212021852,-337.52641129430685,413.06676182469045
2026_07_21_gym,flight_21,LOB,500,3602.3480255089326,273.9372165101754,-5303.676904324972,3766.7383273378064,134.22301633504068,-5003.929744299272,-164.39030182887382,139.71420017513472,-299.7471600257004,369.3136729251143
2026_07_21_gym,flight_21,LOB,550,3644.1448857353785,202.33814070176766,-5222.739800215589,3766.7383273378064,134.22301633504068,-5003.929744299272,-122.5934416024279,68.11512436672697,-218.81005591631674,259.89740795460875
2026_07_21_gym,flight_21,LOB,600,3722.7003970176947,157.4041862582006,-5091.481812148261,3766.7383273378064,134.22301633504068,-5003.929744299272,-44.03793032011163,23.181169923159928,-87.55206784898928,100.70784741279813
2026_07_21_gym,flight_21,LOB,650,3680.7880145137274,212.4737909069502,-5143.098930115313,3766.7383273378064,134.22301633504068,-5003.929744299272,-85.95031282407899,78.25077457190952,-139.16918581604114,181.32485289215205
2026_07_21_gym,flight_21,LOB,700,3729.6579298520014,141.50386158247406,-5089.588315050904,3766.7383273378064,134.22301633504068,-5003.929744299272,-37.08039748580495,7.280845247433376,-85.6585707516324,93.62348705551841
2026_07_21_gym,flight_21,LOB,750,3743.4232144709545,117.27453303208715,-5082.565266923015,3766.7383273378064,134.22301633504068,-5003.929744299272,-23.315112866851905,-16.948483302953534,-78.63552262374287,83.75196112673211
2026_07_21_gym,flight_21,LOB,800,3686.93748356897,209.83798633992598,-5130.155204905356,3766.7383273378064,134.22301633504068,-5003.929744299272,-79.80084376883633,75.6149700048853,-126.2254606060842,167.38776914779584
2026_07_21_gym,flight_21,LOB,850,3753.631904659836,128.56256541566214,-5047.563447951487,3766.7383273378064,134.22301633504068,-5003.929744299272,-13.106422677970386,-5.6604509193785475,-43.633703652215445,45.909902139229615
2026_07_21_gym,flight_21,LOB,900,3767.9979154499815,146.9934895443243,-5021.446996431535,3766.7383273378064,134.22301633504068,-5003.929744299272,1.2595881121751518,12.770473209283608,-17.51725213226291,21.71464184523026
2026_07_21_gym,flight_21,LOB,950,3761.0114387444532,184.33750531176642,-5006.481615854117,3766.7383273378064,134.22301633504068,-5003.929744299272,-5.726888593353124,50.11448897672574,-2.5518715548450928,50.50516118963967
2026_07_21_gym,flight_21,LOB,1000,3765.0305698849693,199.71063033833477,-4997.226282419835,3766.7383273378064,134.22301633504068,-5003.929744299272,-1.707757452837086,65.48761400329408,6.7034618794368726,65.85195839556509
2026_07_21_gym,flight_21,LOB,1050,3765.986218086364,191.47606920192905,-4996.475215950665,3766.7383273378064,134.22301633504068,-5003.929744299272,-0.7521092514425618,57.25305286688837,7.4545283486068,57.741213390480574
2026_07_21_gym,flight_21,LOB,1100,3769.1758627451945,204.63733806467974,-4984.624587444061,3766.7383273378064,134.22301633504068,-5003.929744299272,2.437535407388168,70.41432172963906,19.305156855210953,73.05345552889138
2026_07_21_gym,flight_21,LOB,1150,3771.7320891290724,203.3384714387154,-4989.165398379148,3766.7383273378064,134.22301633504068,-5003.929744299272,4.993761791266024,69.11545510367472,14.76434592012356,70.85103881712003
2026_07_21_gym,flight_21,LOB,1200,3769.5055321529294,164.09590478843725,-4995.168365512463,3766.7383273378064,134.22301633504068,-5003.929744299272,2.767204815123023,29.87288845339657,8.761378786808564,31.25393807640663
2026_07_21_gym,flight_21,LOB,1250,3768.8497773023396,189.74679486041452,-4995.878920374646,3766.7383273378064,134.22301633504068,-5003.929744299272,2.1114499645332216,55.52377852537384,8.050823924625547,56.14413565594204
2026_07_21_gym,flight_23,LOB,150,3585.72629443918,305.82404558108857,-5250.851451260993,3864.9975354748426,124.42675256097225,-4752.848355010934,-279.27124103566257,181.3972930201163,-498.00309625005866,599.0863776278585
2026_07_21_gym,flight_23,LOB,200,3726.042839088767,115.24774052225897,-5104.349473704776,3864.9975354748426,124.42675256097225,-4752.848355010934,-138.95469638607574,-9.179012038713282,-351.5011186938418,378.0816027695285
2026_07_21_gym,flight_23,LOB,250,3651.4868886104564,149.86140893325359,-5211.134481872399,3864.9975354748426,124.42675256097225,-4752.848355010934,-213.51064686438622,25.43465637228134,-458.28612686146516,506.221188950944
2026_07_21_gym,flight_23,LOB,300,3707.8259291774402,227.11149073573185,-5083.536061995701,3864.9975354748426,124.42675256097225,-4752.848355010934,-157.17160629740238,102.6847381747596,-330.6877069847669,380.26494557211964
