session,flight,threshold_mm,seed,status,wall_ms,error_mm,n_inliers,n_fit_points,accepted_frames,fit_window_duration_ms
2026_07_21_gym,flight_20,50.0,8,ok,317.6141,162.7062,19,26,52;53;54;55;57;58;59;60;61;62;63;66;67;68;69;70;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,9,ok,311.4374,147.9521,19,26,52;53;54;55;57;58;59;60;61;62;63;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,10,ok,299.1331,144.3186,19,26,52;53;54;55;57;58;59;60;62;63;65;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,11,ok,280.3621,128.9237,19,26,52;53;54;55;57;58;59;60;62;63;64;65;66;67;69;70;71;73;75,416.3015
2026_07_21_gym,flight_20,50.0,12,ok,374.8372,169.3009,20,26,51;52;53;54;55;57;58;59;60;61;62;63;66;67;68;69;70;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,13,ok,396.2112,154.5499,18,26,52;53;54;55;57;58;59;60;61;62;63;66;67;69;70;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,14,ok,315.0279,147.9521,19,26,52;53;54;55;57;58;59;60;61;62;63;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,15,ok,306.9031,147.9521,19,26,52;53;54;55;57;58;59;60;61;62;63;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,16,ok,326.2334,143.8203,20,26,52;53;54;55;57;58;59;60;61;62;63;65;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,17,ok,342.2734,128.9237,19,26,52;53;54;55;57;58;59;60;62;63;64;65;66;67;69;70;71;73;75,416.3015
2026_07_21_gym,flight_20,50.0,18,ok,318.2790,132.5710,19,26,52;53;54;55;57;58;59;60;61;62;63;65;66;67;69;70;71;73;75,416.3015
2026_07_21_gym,flight_20,50.0,19,ok,293.5642,162.7062,19,26,52;53;54;55;57;58;59;60;61;62;63;66;67;68;69;70;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,20,ok,290.6288,154.5499,18,26,52;53;54;55;57;58;59;60;61;62;63;66;67;69;70;72;73;75,416.3015
2026_07_21_gym,flight_20,50.0,21,ok,307.2159,132.5971,18,26,52;53;54;55;58;59;60;62;63;64;65;66;67;69;70;71;73;75,416.3015
2026_07_21_gym,flight_20,50.0,22,ok,314.1344,131.6961,18,26,52;53;54;55;57;58;59;60;61;62;63;65;66;67;69;70;71;73,416.3015
2026_07_21_gym,flight_20,50.0,23,ok,316.9509,138.9869,18,26,51;52;53;54;55;58;59;60;62;63;64;65;66;67;69;70;73;75,416.3015
2026_07_21_gym,flight_20,50.0,24,ok,307.3562,154.5499,18,26,52;53;54;55;57;58;59;60;61;62;63;66;67;69;70;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,0,ok,314.6011,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,1,ok,312.3751,176.9469,23,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,2,ok,284.0640,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,3,ok,327.0115,143.0416,22,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,4,ok,351.2797,143.0416,22,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,5,ok,316.9878,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,6,ok,335.7380,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,7,ok,413.9154,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,8,ok,323.9991,155.1814,22,26,51;52;53;54;55;57;58;59;60;61;62;63;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,9,ok,331.8822,147.1640,22,26,52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,10,ok,302.8768,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,11,ok,306.7260,143.0416,22,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,12,ok,349.7165,143.0416,22,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,13,ok,308.7761,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,14,ok,307.5423,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,15,ok,324.3353,150.6279,21,26,52;53;54;55;57;58;59;60;61;62;63;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,16,ok,364.3112,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,17,ok,357.2508,143.0416,22,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,18,ok,348.6470,154.8053,22,26,51;52;53;54;55;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,19,ok,289.1190,147.1640,22,26,52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,20,ok,299.6014,150.6279,21,26,52;53;54;55;57;58;59;60;61;62;63;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,21,ok,321.9712,143.0416,22,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,22,ok,324.6099,128.6396,20,26,52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;69;70;71;73;75,416.3015
2026_07_21_gym,flight_20,75.0,23,ok,311.4333,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,75.0,24,ok,307.4022,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,0,ok,299.7277,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,1,ok,290.8608,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,2,ok,293.2491,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,3,ok,309.0960,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,4,ok,286.6036,139.8968,23,26,52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,5,ok,312.0860,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,6,ok,295.3562,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,7,ok,282.5928,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,8,ok,309.7496,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,9,ok,307.0978,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,10,ok,299.8380,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,11,ok,294.0233,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,12,ok,306.9992,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,13,ok,313.8519,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,14,ok,303.9522,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,15,ok,311.2308,150.8792,23,26,51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,16,ok,336.6493,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,17,ok,312.2784,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,18,ok,335.6416,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,19,ok,292.7408,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,20,ok,300.1594,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,21,ok,298.0184,113.6963,24,26,52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,100.0,22,ok,321.0532,139.8968,23,26,52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,23,ok,322.6209,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,100.0,24,ok,280.1394,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,0,ok,313.8952,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,1,ok,310.3095,126.3509,25,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,2,ok,273.4608,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,3,ok,316.8634,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,4,ok,328.2426,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,5,ok,301.5015,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,6,ok,316.0529,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,7,ok,323.9744,167.9677,24,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,8,ok,358.2071,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,9,ok,321.3308,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,10,ok,309.6321,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,11,ok,289.1255,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,12,ok,319.6047,126.3509,25,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,13,ok,311.3674,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,14,ok,334.3194,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,15,ok,296.0950,126.3509,25,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,16,ok,313.3013,159.0505,25,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,17,ok,309.0783,126.3509,25,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,18,ok,293.3370,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,19,ok,337.6464,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,20,ok,378.5025,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,125.0,21,ok,377.5459,108.1510,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,22,ok,341.8632,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,23,ok,345.6196,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,125.0,24,ok,493.1933,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,150.0,0,ok,342.1765,159.0505,25,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,150.0,1,ok,306.3891,126.3509,25,26,50;51;52;53;54;55;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,2,ok,284.0815,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,3,ok,300.3429,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,4,ok,290.9666,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,5,ok,301.5212,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,6,ok,304.0205,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,7,ok,282.0311,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,8,ok,311.1276,159.0505,25,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,150.0,9,ok,335.7082,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,150.0,10,ok,310.8402,159.0505,25,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,150.0,11,ok,323.7262,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,12,ok,298.4011,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,13,ok,284.2947,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,14,ok,294.7354,159.0505,25,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,150.0,15,ok,289.4080,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,16,ok,285.2614,159.0505,25,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,150.0,17,ok,283.3187,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,18,ok,293.4805,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,19,ok,274.3120,111.7244,25,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,20,ok,279.4200,143.2065,24,26,51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_20,150.0,21,ok,298.0122,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,22,ok,285.0040,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,23,ok,292.0684,120.0992,26,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75,416.3015
2026_07_21_gym,flight_20,150.0,24,ok,287.5913,159.0505,25,26,50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;75,416.3015
2026_07_21_gym,flight_23,50.0,0,ok,302.6874,196.0612,19,26,40;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,1,ok,315.8206,196.0612,19,26,40;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,2,ok,367.4107,196.0612,19,26,40;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,3,ok,335.5505,231.5567,19,26,41;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,4,ok,297.9967,196.0612,19,26,40;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,5,ok,357.1219,218.3857,19,26,40;43;44;46;47;48;49;50;51;53;55;57;58;59;60;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,6,ok,299.6561,231.5567,19,26,41;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,7,ok,366.9969,214.9220,18,26,43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,8,ok,342.1175,231.0238,18,26,41;43;44;46;47;48;49;50;51;53;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,9,ok,382.3751,192.8985,16,26,40;44;46;47;48;49;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,10,ok,344.3440,231.5567,19,26,41;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,11,ok,359.0033,239.8310,18,26,41;43;44;46;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,12,ok,366.9958,274.6614,18,26,41;43;44;46;47;48;49;50;51;53;55;57;58;59;60;62;63;65,416.3030
2026_07_21_gym,flight_23,50.0,13,ok,309.6994,231.5567,19,26,41;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,14,ok,324.0772,214.9220,18,26,43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,15,ok,308.5189,231.5567,19,26,41;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,16,ok,286.7671,219.6312,17,26,41;43;44;46;47;48;49;50;51;53;57;59;60;61;62;63;64,416.3030
2026_07_21_gym,flight_23,50.0,17,ok,302.8194,196.0612,19,26,40;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,18,ok,337.9117,210.2794,17,26,40;43;44;46;47;48;52;53;55;57;58;59;60;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,19,ok,289.9949,231.0238,18,26,41;43;44;46;47;48;49;50;51;53;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,20,ok,301.6905,203.4877,19,26,40;43;44;46;47;48;49;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,21,ok,321.7068,196.0612,19,26,40;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,22,ok,305.9884,231.5567,19,26,41;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,50.0,23,ok,309.9968,251.7399,17,26,41;43;44;46;47;48;49;50;51;53;55;57;59;60;62;63;65,416.3030
2026_07_21_gym,flight_23,50.0,24,ok,305.1379,288.8336,17,26,41;43;44;46;47;48;49;50;51;53;55;57;58;59;60;63;65,416.3030
2026_07_21_gym,flight_23,75.0,0,ok,285.5929,207.8192,21,26,40;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,1,ok,306.2299,224.9031,22,26,40;41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,2,ok,294.9854,224.9031,22,26,40;41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,3,ok,306.4059,224.9031,22,26,40;41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,4,ok,288.6133,224.9031,22,26,40;41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,5,ok,306.6403,224.9031,22,26,40;41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,6,ok,327.2580,224.9031,22,26,40;41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,7,ok,341.0303,224.9031,22,26,40;41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,8,ok,367.4706,207.8192,21,26,40;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,9,ok,328.6604,207.8192,21,26,40;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,10,ok,292.9825,275.6546,21,26,41;43;44;45;46;47;48;49;50;51;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,11,ok,310.4755,275.6546,21,26,41;43;44;45;46;47;48;49;50;51;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,12,ok,329.6022,245.9079,21,26,41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,13,ok,291.2303,245.9079,21,26,41;43;44;46;47;48;49;50;51;52;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,14,ok,318.5361,275.6546,21,26,41;43;44;45;46;47;48;49;50;51;53;55;57;58;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,15,ok,309.8237,257.8448,20,26,41;43;44;45;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
2026_07_21_gym,flight_23,75.0,16,ok,304.3228,209.8801,20,26,40;41;43;44;46;47;48;49;50;51;53;55;57;59;60;61;62;63;64;65,416.3030
