session,flight,fps,phase,T_ms,status,airborne,n_detected,n_points_used,cy_own,cz_own,cy_ref,cz_ref,position_error_mm,velocity_error_mm_s,cls_own,hit_miss_match,t_cross_own_ms
2026_07_15_gym,flight_60,20,0,800,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,850,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,900,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,950,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,1000,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,1050,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,1100,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,1150,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,1200,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_15_gym,flight_60,20,0,1250,ok,False,14,14,343.488799673074,760.0201107192211,382.5730973882986,758.5657290363598,39.11134814822613,75.9359619686227,HIT,True,567.5247232959395
2026_07_21_gym,flight_1,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_1,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_21_gym,flight_1,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_1,20,0,300,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_1,20,0,350,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_21_gym,flight_1,20,0,400,fit_failed,True,8,8,,,,,,,,,
2026_07_21_gym,flight_1,20,0,450,fit_failed,True,9,9,,,,,,,,,
2026_07_21_gym,flight_1,20,0,490,fit_failed,True,9,9,,,,,,,,,
2026_07_21_gym,flight_1,20,0,500,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_1,20,0,550,ok,True,11,11,28.052041633428985,2093.9032779252743,209.69952973324772,2114.6982101773515,182.83391135219492,197.35377973176404,MISS_HIGH_WIDE,True,1185.4414753055366
2026_07_21_gym,flight_1,20,0,600,ok,True,12,12,-12.036571412887149,2115.7583443848334,209.69952973324772,2114.6982101773515,221.7386354157228,250.35850419652442,MISS_HIGH_WIDE,True,1185.4335666784045
2026_07_21_gym,flight_1,20,0,650,ok,True,13,13,84.36956125053764,2094.7452615705133,209.69952973324772,2114.6982101773515,126.90831792275961,152.83968026332673,MISS_HIGH_WIDE,True,1183.907159321692
2026_07_21_gym,flight_1,20,0,700,ok,True,14,14,130.57378537264765,2089.694416201313,209.69952973324772,2114.6982101773515,82.98236640284019,86.178178891213,MISS_HIGH_WIDE,True,1184.677479604273
2026_07_21_gym,flight_1,20,0,750,ok,True,15,15,130.57378555319613,2089.694408828452,209.69952973324772,2114.6982101773515,82.98236845223319,86.17818256472458,MISS_HIGH_WIDE,True,1184.6774809966337
2026_07_21_gym,flight_1,20,0,800,ok,True,15,15,130.57378555319613,2089.694408828452,209.69952973324772,2114.6982101773515,82.98236845223319,86.17818256472458,MISS_HIGH_WIDE,True,1184.6774809966337
2026_07_21_gym,flight_1,20,0,850,ok,True,16,16,106.93798405337465,2112.3434672477188,209.69952973324772,2114.6982101773515,102.7885211722656,152.33980154070628,MISS_HIGH_WIDE,True,1182.8731621155573
2026_07_21_gym,flight_1,20,0,900,ok,True,17,17,155.03071673146601,2093.2933207696565,209.69952973324772,2114.6982101773515,58.709866339308164,44.221501565623406,MISS_HIGH_WIDE,True,1181.7286776092421
2026_07_21_gym,flight_1,20,0,950,ok,True,18,18,161.1767067415277,2114.08172218918,209.69952973324772,2114.6982101773515,48.52673910871563,76.59132389921665,MISS_HIGH_WIDE,True,1180.9966500574685
2026_07_21_gym,flight_1,20,0,1000,ok,True,19,19,203.82515811897338,2122.831087741142,209.69952973324772,2114.6982101773515,10.0325440108776,26.956233001032484,MISS_HIGH_WIDE,True,1177.4783822574977
2026_07_21_gym,flight_1,20,0,1050,ok,True,20,20,75.86116176070657,2174.9728168649553,209.69952973324772,2114.6982101773515,146.78466184482176,146.86604146509566,MISS_HIGH_WIDE,True,1173.9161857162828
2026_07_21_gym,flight_1,20,0,1100,ok,True,21,21,194.13644810288565,2123.006210611012,209.69952973324772,2114.6982101773515,17.641779418160166,26.769019281691975,MISS_HIGH_WIDE,True,1178.1909949592084
2026_07_21_gym,flight_1,20,0,1150,ok,True,22,22,100.98787369773518,2153.5117491900037,209.69952973324772,2114.6982101773515,115.43272919181224,126.64313556107899,MISS_HIGH_WIDE,True,1175.2796005528428
2026_07_21_gym,flight_1,20,0,1200,ok,True,22,22,100.98787369773518,2153.5117491900037,209.69952973324772,2114.6982101773515,115.43272919181224,126.64313556107899,MISS_HIGH_WIDE,True,1175.2796005528428
2026_07_21_gym,flight_1,20,0,1250,ok,False,22,22,100.98787369773518,2153.5117491900037,209.69952973324772,2114.6982101773515,115.43272919181224,126.64313556107899,MISS_HIGH_WIDE,True,1175.2796005528428
2026_07_21_gym,flight_100,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_100,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_21_gym,flight_100,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_100,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_21_gym,flight_100,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_21_gym,flight_100,20,0,400,ok,True,9,9,520.7155658770694,1761.0208128767354,493.64828246950776,1974.0513495935859,214.7432127098192,321.29975595633005,HIT,True,1117.962165182663
2026_07_21_gym,flight_100,20,0,450,ok,True,10,10,451.5187083980977,1834.1486274326726,493.64828246950776,1974.0513495935859,146.10842781808353,260.2332072363607,HIT,True,1115.5843078986647
2026_07_21_gym,flight_100,20,0,490,ok,True,10,10,451.5187083980977,1834.1486274326726,493.64828246950776,1974.0513495935859,146.10842781808353,260.2332072363607,HIT,True,1115.5843078986647
2026_07_21_gym,flight_100,20,0,500,ok,True,11,11,491.00285336837607,1832.2897391259469,493.64828246950776,1974.0513495935859,141.78629164170889,231.23632566073303,HIT,True,1110.6925819284536
2026_07_21_gym,flight_100,20,0,550,ok,True,12,12,456.0042425631513,1869.302047678604,493.64828246950776,1974.0513495935859,111.3080859243721,200.48966707513466,HIT,True,1109.034508670181
2026_07_21_gym,flight_100,20,0,600,ok,True,13,13,489.78785508248444,1862.5266569128378,493.64828246950776,1974.0513495935859,111.59148702811423,182.44494495887128,HIT,True,1105.8991867990133
2026_07_21_gym,flight_100,20,0,650,ok,True,14,14,464.77194594980557,1893.0210403503006,493.64828246950776,1974.0513495935859,86.02182180622269,158.07460030014343,HIT,True,1104.5294145238634
2026_07_21_gym,flight_100,20,0,700,ok,True,15,15,464.7719458645707,1893.02103608821,493.64828246950776,1974.0513495935859,86.02182584961297,158.07460620171847,HIT,True,1104.5294153554953
2026_07_21_gym,flight_100,20,0,750,ok,True,15,15,464.7719458645707,1893.02103608821,493.64828246950776,1974.0513495935859,86.02182584961297,158.07460620171847,HIT,True,1104.5294153554953
2026_07_21_gym,flight_100,20,0,800,ok,True,16,16,441.4449150211421,1928.7573912908083,493.64828246950776,1974.0513495935859,69.11392212631864,118.57363082278857,HIT,True,1099.104455439635
2026_07_21_gym,flight_100,20,0,850,ok,True,17,17,420.83590806358575,1974.0307619780822,493.64828246950776,1974.0513495935859,72.81237731648432,109.20492131802955,HIT,True,1095.0478007728861
2026_07_21_gym,flight_100,20,0,900,ok,True,18,18,431.9486811502776,1954.8922639720429,493.64828246950776,1974.0513495935859,64.60581525532794,102.6733302654302,HIT,True,1096.4582047308977
2026_07_21_gym,flight_100,20,0,950,ok,True,19,19,451.4854155636066,1956.6473823212746,493.64828246950776,1974.0513495935859,45.61365390472924,80.81997897344198,HIT,True,1095.0726390158798
2026_07_21_gym,flight_100,20,0,1000,ok,True,19,19,451.4854155636066,1956.6473823212746,493.64828246950776,1974.0513495935859,45.61365390472924,80.81997897344198,HIT,True,1095.0726390158798
2026_07_21_gym,flight_100,20,0,1050,ok,True,19,19,451.4854155636066,1956.6473823212746,493.64828246950776,1974.0513495935859,45.61365390472924,80.81997897344198,HIT,True,1095.0726390158798
2026_07_21_gym,flight_100,20,0,1100,ok,True,20,20,463.7310659465263,1955.5226240162933,493.64828246950776,1974.0513495935859,35.19024745581608,63.03223840144232,HIT,True,1092.6684974622367
2026_07_21_gym,flight_100,20,0,1150,ok,False,21,21,463.73108251587695,1955.523430364419,493.64828246950776,1974.0513495935859,35.18980880920012,63.03159311175038,HIT,True,1092.6683370214507
2026_07_21_gym,flight_100,20,0,1200,ok,False,22,22,528.9459763258516,1946.7702099342323,493.64828246950776,1974.0513495935859,44.61152062740438,46.74520476886228,HIT,True,1092.70015616019
2026_07_21_gym,flight_100,20,0,1250,ok,False,23,23,507.98954378599274,1953.3164904400087,493.64828246950776,1974.0513495935859,25.211230836006244,37.37584518585326,HIT,True,1092.5556634955865
2026_07_21_gym,flight_103,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_103,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_21_gym,flight_103,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_103,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_21_gym,flight_103,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_21_gym,flight_103,20,0,400,fit_failed,True,9,9,,,,,,,,,
2026_07_21_gym,flight_103,20,0,450,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_103,20,0,490,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_103,20,0,500,fit_failed,True,11,11,,,,,,,,,
2026_07_21_gym,flight_103,20,0,550,ok,True,12,12,1347.9181886844576,805.2845178533915,1392.683033523964,954.156121070473,155.45624972296613,221.9031447851715,HIT,True,1155.6264595370044
2026_07_21_gym,flight_103,20,0,600,fit_failed,True,13,13,,,,,,,,,
2026_07_21_gym,flight_103,20,0,650,fit_failed,True,13,13,,,,,,,,,
2026_07_21_gym,flight_103,20,0,700,ok,True,14,14,1335.5367725074784,844.1499794722132,1392.683033523964,954.156121070473,123.96389126475773,182.80596224759802,HIT,True,1151.1744255181363
2026_07_21_gym,flight_103,20,0,750,ok,True,15,15,1335.5367751049478,844.1499520712916,1392.683033523964,954.156121070473,123.96391438305517,182.80599104347084,HIT,True,1151.174430109934
2026_07_21_gym,flight_103,20,0,800,fit_failed,True,16,16,,,,,,,,,
2026_07_21_gym,flight_103,20,0,850,ok,True,17,17,1426.035296655961,918.8945413022079,1392.683033523964,954.156121070473,48.53609444299867,85.9390179605511,HIT,True,1137.3342048601255
2026_07_21_gym,flight_103,20,0,900,ok,True,18,18,1346.348410348904,895.1902800524605,1392.683033523964,954.156121070473,74.99245103166271,119.67799026401367,HIT,True,1144.588693968932
2026_07_21_gym,flight_103,20,0,950,ok,True,19,19,1408.0669055056671,935.0841868208194,1392.683033523964,954.156121070473,24.503105786257816,16.71348264515826,HIT,True,1137.5053395235848
2026_07_21_gym,flight_103,20,0,1000,ok,True,20,20,1430.8186431219285,940.2832132315541,1392.683033523964,954.156121070473,40.580565438587705,76.35942404381723,HIT,True,1136.7817339384917
2026_07_21_gym,flight_103,20,0,1050,ok,True,21,21,1421.3452496175103,942.568318746386,1392.683033523964,954.156121070473,30.916011937105615,28.391615437552883,HIT,True,1137.4588496837382
2026_07_21_gym,flight_103,20,0,1100,ok,True,22,22,1421.3452496135117,942.5683187801355,1392.683033523964,954.156121070473,30.916011920748673,28.39161543331597,HIT,True,1137.4588496779545
2026_07_21_gym,flight_103,20,0,1150,ok,True,23,23,1416.8749236646945,936.2012840411168,1392.683033523964,954.156121070473,30.12679407656769,20.393938759236633,HIT,True,1138.4978518555608
2026_07_21_gym,flight_103,20,0,1200,ok,False,24,24,1421.0242499840017,949.6695579325724,1392.683033523964,954.156121070473,28.694142245850102,30.45403174794993,HIT,True,1136.0993199501013
2026_07_21_gym,flight_103,20,0,1250,ok,False,24,24,1421.0242499840017,949.6695579325724,1392.683033523964,954.156121070473,28.694142245850102,30.45403174794993,HIT,True,1136.0993199501013
2026_07_21_gym,flight_104,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_104,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_21_gym,flight_104,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_104,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_21_gym,flight_104,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_21_gym,flight_104,20,0,400,fit_failed,True,9,9,,,,,,,,,
2026_07_21_gym,flight_104,20,0,450,ok,True,10,10,67.93307252268337,-67.55854463479517,283.01065187392584,357.9684148874173,476.7929932578798,472.7512186280313,MISS_HIGH_WIDE,False,1440.1614497179914
2026_07_21_gym,flight_104,20,0,490,ok,True,10,10,67.93307252268337,-67.55854463479517,283.01065187392584,357.9684148874173,476.7929932578798,472.7512186280313,MISS_HIGH_WIDE,False,1440.1614497179914
2026_07_21_gym,flight_104,20,0,500,fit_failed,True,11,11,,,,,,,,,
2026_07_21_gym,flight_104,20,0,550,fit_failed,True,12,12,,,,,,,,,
2026_07_21_gym,flight_104,20,0,600,ok,True,13,13,264.5012049057587,142.84224367948585,283.01065187392584,357.9684148874173,215.9209789845619,200.19950919345618,HIT,True,1399.9346138118544
2026_07_21_gym,flight_104,20,0,650,ok,True,14,14,275.80602594833607,290.91180103637,283.01065187392584,357.9684148874173,67.44253921595886,78.3367193310489,HIT,True,1388.9499627916837
2026_07_21_gym,flight_104,20,0,700,ok,True,15,15,380.5009239704958,334.4549779527397,283.01065187392584,357.9684148874173,100.28576603857753,99.47152388478892,HIT,True,1375.594837921321
2026_07_21_gym,flight_104,20,0,750,ok,True,16,16,369.95547418194013,316.79141183489116,283.01065187392584,357.9684148874173,96.2026387712932,98.17271704477184,HIT,True,1378.3394799864243
2026_07_21_gym,flight_104,20,0,800,ok,True,17,17,369.69095724160286,309.398652869235,283.01065187392584,357.9684148874173,99.36044042342306,94.33497114463476,HIT,True,1379.300034389639
2026_07_21_gym,flight_104,20,0,850,ok,True,18,18,369.690957244574,309.3985821279517,283.01065187392584,357.9684148874173,99.36047500606703,94.33499318001144,HIT,True,1379.3000445008888
2026_07_21_gym,flight_104,20,0,900,ok,True,19,19,369.6909572568285,309.39829038060475,283.01065187392584,357.9684148874173,99.36061763032943,94.33508405719583,HIT,True,1379.3000862011536
2026_07_21_gym,flight_104,20,0,950,ok,True,20,20,318.8348088170542,348.5940643600712,283.01065187392584,357.9684148874173,37.03037494403,52.86944438650314,HIT,True,1377.5015383599662
2026_07_21_gym,flight_104,20,0,1000,ok,True,21,21,265.2659678789007,392.81244788323374,283.01065187392584,357.9684148874173,39.102179549186864,48.85289256598132,HIT,True,1375.017545304016
2026_07_21_gym,flight_104,20,0,1050,ok,True,22,22,312.69252451114056,357.31023533144486,283.01065187392584,357.9684148874173,29.689169129157793,49.304214418750206,HIT,True,1377.4069414846679
2026_07_21_gym,flight_104,20,0,1100,ok,True,23,23,320.823179260551,345.6613937719084,283.01065187392584,357.9684148874173,39.764934252452356,57.278611816556264,HIT,True,1378.5502659793008
2026_07_21_gym,flight_104,20,0,1150,ok,True,24,24,288.65155150980803,364.4169752575228,283.01065187392584,357.9684148874173,8.567594735337975,35.4968987594825,HIT,True,1377.1924960621823
2026_07_21_gym,flight_104,20,0,1200,ok,True,25,25,307.7650399457363,355.6082016175542,283.01065187392584,357.9684148874173,24.866651071043528,44.8314029498433,HIT,True,1377.8355186811136
2026_07_21_gym,flight_104,20,0,1250,ok,True,26,26,283.1326712763095,363.87815855105015,283.01065187392584,357.9684148874173,5.911003206259229,36.10234941134341,HIT,True,1377.4786485058419
2026_07_21_gym,flight_106,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_106,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_21_gym,flight_106,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_106,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_21_gym,flight_106,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_21_gym,flight_106,20,0,400,fit_failed,True,9,9,,,,,,,,,
2026_07_21_gym,flight_106,20,0,450,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_106,20,0,490,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_106,20,0,500,ok,True,11,11,558.5846962542074,1068.2557126978697,601.2461852677189,1439.2491321391703,373.4382410969701,421.64997524541604,HIT,True,1302.1629128582163
2026_07_21_gym,flight_106,20,0,550,ok,True,12,12,564.9563372029672,1098.655444440677,601.2461852677189,1439.2491321391703,342.521551398772,389.3692111987169,HIT,True,1299.0279275880296
2026_07_21_gym,flight_106,20,0,600,ok,True,13,13,591.951641726825,1171.0662478462466,601.2461852677189,1439.2491321391703,268.3438986958811,309.1094403828563,HIT,True,1291.3539057326457
2026_07_21_gym,flight_106,20,0,650,ok,True,14,14,591.9516417385366,1171.066246786929,601.2461852677189,1439.2491321391703,268.3438997541574,309.1094415757404,HIT,True,1291.3539058988865
2026_07_21_gym,flight_106,20,0,700,ok,True,15,15,665.8584925911541,1269.2631378914928,601.2461852677189,1439.2491321391703,181.85155621558346,177.05275417999076,HIT,True,1276.0540323959478
2026_07_21_gym,flight_106,20,0,750,ok,True,16,16,666.9108023145476,1296.0613948703292,601.2461852677189,1439.2491321391703,157.52641059859562,150.7502333459004,HIT,True,1274.1024205601311
2026_07_21_gym,flight_106,20,0,800,ok,True,16,16,666.9108023145476,1296.0613948703292,601.2461852677189,1439.2491321391703,157.52641059859562,150.7502333459004,HIT,True,1274.1024205601311
2026_07_21_gym,flight_106,20,0,850,ok,True,17,17,594.1859660090978,1287.8714021814474,601.2461852677189,1439.2491321391703,151.54228394455822,179.20038921813548,HIT,True,1278.454090705462
2026_07_21_gym,flight_106,20,0,900,ok,True,17,17,594.1859660090978,1287.8714021814474,601.2461852677189,1439.2491321391703,151.54228394455822,179.20038921813548,HIT,True,1278.454090705462
2026_07_21_gym,flight_106,20,0,950,ok,True,18,18,645.0214260377928,1333.209786882451,601.2461852677189,1439.2491321391703,114.71972126426941,114.97371565229946,HIT,True,1270.8457107901681
2026_07_21_gym,flight_106,20,0,1000,ok,True,19,19,638.8419896316376,1388.9416375280364,601.2461852677189,1439.2491321391703,62.80357091614551,51.74640677268976,HIT,True,1265.047996353212
2026_07_21_gym,flight_106,20,0,1050,ok,True,20,20,631.6438216295161,1413.6925077867734,601.2461852677189,1439.2491321391703,39.713440353028865,18.08760699494177,HIT,True,1262.4879333343329
2026_07_21_gym,flight_106,20,0,1100,ok,True,21,21,623.7691718382167,1421.3606649373105,601.2461852677189,1439.2491321391703,28.762513500854517,13.077855276709872,HIT,True,1261.7002760649086
2026_07_21_gym,flight_106,20,0,1150,ok,True,22,22,643.2298525078442,1416.0277864816103,601.2461852677189,1439.2491321391703,47.97769491208854,33.23829374690525,HIT,True,1262.4015270813452
2026_07_21_gym,flight_106,20,0,1200,ok,True,23,23,665.2913253505794,1407.1158824249828,601.2461852677189,1439.2491321391703,71.65420926524523,54.164553324697906,HIT,True,1262.8704886719352
2026_07_21_gym,flight_106,20,0,1250,ok,True,24,24,672.5207074149638,1377.1034561859738,601.2461852677189,1439.2491321391703,94.5629025939761,73.36984901884679,HIT,True,1268.9063335998478
2026_07_21_gym,flight_107,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_107,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_21_gym,flight_107,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_107,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_21_gym,flight_107,20,0,350,fit_failed,True,8,8,,,,,,,,,
2026_07_21_gym,flight_107,20,0,400,fit_failed,True,9,9,,,,,,,,,
2026_07_21_gym,flight_107,20,0,450,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_107,20,0,490,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_107,20,0,500,ok,True,11,11,314.1425024198952,90.88024632335699,483.4546978258169,474.03899689440937,418.90004494192044,467.76272339666616,HIT,True,1287.047650660252
2026_07_21_gym,flight_107,20,0,550,ok,True,12,12,306.2721226703348,99.35447766198878,483.4546978258169,474.03899689440937,414.4661070475585,469.81246809191015,HIT,True,1288.6264183234412
2026_07_21_gym,flight_107,20,0,600,ok,True,13,13,306.2721131169666,99.35416627751144,483.4546978258169,474.03899689440937,414.46639262854876,469.8127585750707,HIT,True,1288.6264633442222
2026_07_21_gym,flight_107,20,0,650,ok,True,14,14,260.80687547931456,74.5372782823422,483.4546978258169,474.03899689440937,457.3550873988776,516.2234768038572,HIT,True,1295.0760888137536
2026_07_21_gym,flight_107,20,0,700,ok,True,15,15,273.2104004234459,202.35769272952993,483.4546978258169,474.03899689440937,343.53077827604665,396.86829904726164,HIT,True,1278.7141297908745
2026_07_21_gym,flight_107,20,0,750,ok,True,16,16,269.16799038767994,277.53230044669084,483.4546978258169,474.03899689440937,290.7467536077978,332.4778675788449,HIT,True,1269.4874973252306
2026_07_21_gym,flight_107,20,0,800,ok,True,17,17,315.03876522471467,321.7087354429302,483.4546978258169,474.03899689440937,227.08684441811022,255.8111088763135,HIT,True,1262.716104495558
2026_07_21_gym,flight_107,20,0,850,ok,True,18,18,374.59050726879934,351.5964466538943,483.4546978258169,474.03899689440937,163.84013578801648,197.2310134031413,HIT,True,1255.854599231541
2026_07_21_gym,flight_107,20,0,900,ok,True,19,19,388.9224183400055,403.4147639154178,483.4546978258169,474.03899689440937,118.00056842513277,126.24276038457023,HIT,True,1249.2170738616683
2026_07_21_gym,flight_107,20,0,950,ok,True,20,20,405.1682501915979,432.3349032360468,483.4546978258169,474.03899689440937,88.70174356263121,89.61029411524137,HIT,True,1244.7490219909441
2026_07_21_gym,flight_107,20,0,1000,ok,True,21,21,417.79417058847804,434.7862664163016,483.4546978258169,474.03899689440937,76.49889990759532,71.03384794142657,HIT,True,1243.7972246983159
2026_07_21_gym,flight_107,20,0,1050,ok,True,22,22,412.0991115658431,478.75431753384805,483.4546978258169,474.03899689440937,71.51121547867353,44.0671357455484,HIT,True,1238.0099872736282
2026_07_21_gym,flight_107,20,0,1100,ok,True,23,23,398.2782834036718,457.715819430838,483.4546978258169,474.03899689440937,86.72639561471608,85.87209472122984,HIT,True,1240.9396479192637
2026_07_21_gym,flight_107,20,0,1150,ok,True,24,24,412.0991115686527,478.7543177125754,483.4546978258169,474.03899689440937,71.51121548765501,44.06713575834548,HIT,True,1238.0099872462015
2026_07_21_gym,flight_107,20,0,1200,ok,True,25,25,398.2782834157641,457.7158199888342,483.4546978258169,474.03899689440937,86.72639549781684,85.87209458553846,HIT,True,1240.939647833877
2026_07_21_gym,flight_107,20,0,1250,ok,True,26,26,397.9885532833896,457.0745427743837,483.4546978258169,474.03899689440937,87.13354443919707,81.62528233184057,HIT,True,1241.0690011834406
2026_07_21_gym,flight_108,20,0,150,not_fit_eligible,True,3,3,,,,,,,,,
2026_07_21_gym,flight_108,20,0,200,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_108,20,0,250,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_108,20,0,300,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_21_gym,flight_108,20,0,350,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_108,20,0,400,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_21_gym,flight_108,20,0,450,fit_failed,True,8,8,,,,,,,,,
2026_07_21_gym,flight_108,20,0,490,fit_failed,True,8,8,,,,,,,,,
2026_07_21_gym,flight_108,20,0,500,fit_failed,True,9,9,,,,,,,,,
2026_07_21_gym,flight_108,20,0,550,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_108,20,0,600,fit_failed,True,11,11,,,,,,,,,
2026_07_21_gym,flight_108,20,0,650,fit_failed,True,12,12,,,,,,,,,
2026_07_21_gym,flight_108,20,0,700,fit_failed,True,13,13,,,,,,,,,
2026_07_21_gym,flight_108,20,0,750,fit_failed,True,14,14,,,,,,,,,
2026_07_21_gym,flight_108,20,0,800,fit_failed,True,15,15,,,,,,,,,
2026_07_21_gym,flight_108,20,0,850,ok,True,16,16,843.1325920968025,423.811518760142,721.0104021445848,468.28421628408967,129.9678810467497,115.05993450649106,HIT,True,1241.8438848109192
2026_07_21_gym,flight_108,20,0,900,fit_failed,True,17,17,,,,,,,,,
2026_07_21_gym,flight_108,20,0,950,ok,True,18,18,836.7064485149231,428.28969688244246,721.0104021445848,468.28421628408967,122.41379304594808,89.67811148558158,HIT,True,1242.727301170982
2026_07_21_gym,flight_108,20,0,1000,ok,True,19,19,863.7862671293099,411.18536804763505,721.0104021445848,468.28421628408967,153.77004289544217,153.39738941183705,HIT,True,1243.884633729048
2026_07_21_gym,flight_108,20,0,1050,ok,True,20,20,803.1215944142626,436.56029564761207,721.0104021445848,468.28421628408967,88.02644509746793,65.56080238223375,HIT,True,1242.9051862541517
2026_07_21_gym,flight_108,20,0,1100,ok,True,21,21,710.9410431630497,478.476733365747,721.0104021445848,468.28421628408967,14.327574629325701,23.830648568345993,HIT,True,1239.916317079021
2026_07_21_gym,flight_108,20,0,1150,ok,True,22,22,716.8172064570853,476.6086853842729,721.0104021445848,468.28421628408967,9.320926771173031,12.938693135798145,HIT,True,1239.5835696112842
2026_07_21_gym,flight_108,20,0,1200,ok,True,22,22,716.8172064570853,476.6086853842729,721.0104021445848,468.28421628408967,9.320926771173031,12.938693135798145,HIT,True,1239.5835696112842
2026_07_21_gym,flight_108,20,0,1250,ok,True,23,23,731.5629271207389,467.2764115080779,721.0104021445848,468.28421628408967,10.60054026165218,3.903528556130497,HIT,True,1240.9522797997492
2026_07_21_gym,flight_109,20,0,150,not_fit_eligible,True,4,4,,,,,,,,,
2026_07_21_gym,flight_109,20,0,200,not_fit_eligible,True,5,5,,,,,,,,,
2026_07_21_gym,flight_109,20,0,250,not_fit_eligible,True,6,6,,,,,,,,,
2026_07_21_gym,flight_109,20,0,300,not_fit_eligible,True,7,7,,,,,,,,,
2026_07_21_gym,flight_109,20,0,350,ok,True,8,8,693.1255084559233,1786.768891523254,513.9415986051856,1988.5498886558728,269.85634021314223,279.21414949510756,HIT,True,1090.1477958337719
2026_07_21_gym,flight_109,20,0,400,ok,True,9,9,578.0318099430532,1856.057368500779,513.9415986051856,1988.5498886558728,147.17956069502478,195.32277323459698,HIT,True,1093.4963723807139
