session,flight,fps,phase,T_ms,status,airborne,n_detected,n_points_used,cy_own,cz_own,cy_ref,cz_ref,position_error_mm,velocity_error_mm_s,cls_own,hit_miss_match,t_cross_own_ms
2026_07_21_gym,flight_100,60,0,550,ok,True,32,32,505.0699617593758,1816.1966187670869,493.64828246950776,1974.0513495935859,158.26740284122647,238.47778859507207,HIT,True,1142.5176533171104
2026_07_21_gym,flight_100,60,0,600,ok,True,34,34,496.8886697486506,1876.7818462092707,493.64828246950776,1974.0513495935859,97.32346273304361,157.20821493940545,HIT,True,1136.1411927650474
2026_07_21_gym,flight_100,60,0,650,ok,True,37,37,534.8494812350355,1874.1450582127684,493.64828246950776,1974.0513495935859,108.06852380404447,153.18040119967384,HIT,True,1132.778880962585
2026_07_21_gym,flight_100,60,0,700,ok,True,40,40,515.1897794237389,1887.955138284784,493.64828246950776,1974.0513495935859,88.75017573367964,134.12314341952376,HIT,True,1132.8907947337946
2026_07_21_gym,flight_100,60,0,750,ok,True,42,42,512.8672413701493,1869.5146053013325,493.64828246950776,1974.0513495935859,106.28875428966377,153.7576186459943,HIT,True,1134.889585187467
2026_07_21_gym,flight_100,60,0,800,ok,True,44,44,509.6372314332306,1913.9650277602634,493.64828246950776,1974.0513495935859,62.177267231860064,94.98395820440454,HIT,True,1129.7225841180546
2026_07_21_gym,flight_100,60,0,850,ok,True,47,47,486.2510563313409,1934.0299886773648,493.64828246950776,1974.0513495935859,40.69924181266286,63.222455319439405,HIT,True,1127.1128441389797
2026_07_21_gym,flight_100,60,0,900,ok,True,50,50,469.86694978140395,1953.4046347604499,493.64828246950776,1974.0513495935859,31.49346944722212,42.76019333529618,HIT,True,1125.8911308059512
2026_07_21_gym,flight_100,60,0,950,ok,True,53,53,505.2680769369284,1929.006057303241,493.64828246950776,1974.0513495935859,46.519866519452734,65.43549746812184,HIT,True,1126.5049165859689
2026_07_21_gym,flight_100,60,0,1000,ok,True,56,56,489.90352479304187,1945.7478361601584,493.64828246950776,1974.0513495935859,28.550167823178572,44.42771286368082,HIT,True,1124.8149394054105
2026_07_21_gym,flight_100,60,0,1050,ok,True,58,58,511.77534947986476,1938.2389354178665,493.64828246950776,1974.0513495935859,40.13875393545792,57.74427461848191,HIT,True,1124.69888532555
2026_07_21_gym,flight_100,60,0,1100,ok,True,60,60,476.79799794652934,1952.674004349089,493.64828246950776,1974.0513495935859,27.219900407748334,36.07182266308179,HIT,True,1124.8771547780004
2026_07_21_gym,flight_100,60,0,1150,ok,False,63,63,477.7504509120902,1953.292748491066,493.64828246950776,1974.0513495935859,26.146903601794996,33.89414571451918,HIT,True,1124.095052720925
2026_07_21_gym,flight_100,60,0,1200,ok,False,66,66,508.3355093121157,1944.5332114435976,493.64828246950776,1974.0513495935859,32.97021553111259,41.4706925837322,HIT,True,1125.249861285758
2026_07_21_gym,flight_100,60,0,1250,ok,False,69,69,499.8453700268972,1959.534413768756,493.64828246950776,1974.0513495935859,15.784337804804558,25.17844925100878,HIT,True,1123.4195306287452
2026_07_21_gym,flight_103,60,0,150,fit_failed,True,10,10,,,,,,,,,
2026_07_21_gym,flight_103,60,0,200,ok,True,13,13,1251.0547221757804,553.6717789577419,1392.683033523964,954.156121070473,424.78969720651776,532.3464433272662,HIT,True,1201.468015854917
2026_07_21_gym,flight_103,60,0,250,ok,True,16,16,1291.9478549292855,554.0732262993725,1392.683033523964,954.156121070473,412.5698715307811,545.1829161944355,HIT,True,1206.3131561267162
2026_07_21_gym,flight_103,60,0,300,ok,True,19,19,1115.325280199838,562.1316770217662,1392.683033523964,954.156121070473,480.2192083420907,594.1287125417973,HIT,True,1210.1126204469142
2026_07_21_gym,flight_103,60,0,350,ok,True,22,22,1125.6126809258583,609.7061786919479,1392.683033523964,954.156121070473,435.8581604621459,547.9936666734372,HIT,True,1204.1853949631616
2026_07_21_gym,flight_103,60,0,400,ok,True,25,25,1302.627459489606,678.868494073127,1392.683033523964,954.156121070473,289.6433738107738,372.2279392127769,HIT,True,1186.2868365188622
2026_07_21_gym,flight_103,60,0,450,ok,True,28,28,1570.0756295506794,868.2467125220162,1392.683033523964,954.156121070473,197.10037950811537,205.54884871487306,HIT,True,1155.7382246994096
2026_07_21_gym,flight_103,60,0,490,ok,True,30,30,1492.9353055287997,845.1796477813677,1392.683033523964,954.156121070473,148.07562180407226,156.3889321097952,HIT,True,1161.8322048857247
2026_07_21_gym,flight_103,60,0,500,ok,True,31,31,1416.0933838777842,850.3360847587759,1392.683033523964,954.156121070473,106.42670925783015,132.78544466168083,HIT,True,1164.402220246355
2026_07_21_gym,flight_103,60,0,550,ok,True,34,34,1344.93998620949,796.3091065507433,1392.683033523964,954.156121070473,164.90930404214268,234.05021146883308,HIT,True,1173.4424938952627
2026_07_21_gym,flight_103,60,0,600,ok,True,37,37,1313.4039287182059,803.1138234907509,1392.683033523964,954.156121070473,170.58414966509554,247.76273942934918,HIT,True,1175.1542150803202
2026_07_21_gym,flight_103,60,0,650,ok,True,38,38,1341.570310357113,797.5468063376329,1392.683033523964,954.156121070473,164.73915117731096,236.69751669544615,HIT,True,1173.8038886092481
2026_07_21_gym,flight_103,60,0,700,ok,True,40,40,1400.747294074896,906.6127850207439,1392.683033523964,954.156121070473,48.22241284891068,80.80669479463813,HIT,True,1160.4276595806443
2026_07_21_gym,flight_103,60,0,750,ok,True,42,42,1285.655381154267,874.3306594300243,1392.683033523964,954.156121070473,133.51787407639273,199.2910890587216,HIT,True,1167.5546778357475
2026_07_21_gym,flight_103,60,0,800,ok,True,45,45,1282.7131134489202,866.1103988997618,1392.683033523964,954.156121070473,140.87381770177728,222.1842172200441,HIT,True,1167.550447924613
2026_07_21_gym,flight_103,60,0,850,ok,True,48,48,1351.0059333701251,876.609049210754,1392.683033523964,954.156121070473,88.03708895260864,136.9031200020281,HIT,True,1163.6642394481712
2026_07_21_gym,flight_103,60,0,900,ok,True,51,51,1349.99307987841,895.2692352301428,1392.683033523964,954.156121070473,72.7330562140188,113.75246188964624,HIT,True,1160.2635948091747
2026_07_21_gym,flight_103,60,0,950,ok,True,53,53,1343.8992787415361,911.4781293800484,1392.683033523964,954.156121070473,64.81717137765276,103.35445442254864,HIT,True,1158.626215748616
2026_07_21_gym,flight_103,60,0,1000,ok,True,56,56,1376.0547927116236,938.5373333505365,1392.683033523964,954.156121070473,22.813261984065797,19.434894875970077,HIT,True,1153.6297012135203
2026_07_21_gym,flight_103,60,0,1050,ok,True,58,58,1381.8418466131993,916.8303627690534,1392.683033523964,954.156121070473,38.86828484008688,63.53789737906103,HIT,True,1156.8383831668825
2026_07_21_gym,flight_103,60,0,1100,ok,True,61,61,1394.393667139091,928.6144375913929,1392.683033523964,954.156121070473,25.598903537275117,42.3014806234927,HIT,True,1155.730723172094
2026_07_21_gym,flight_103,60,0,1150,ok,True,64,64,1408.932977809621,950.3577712484397,1392.683033523964,954.156121070473,16.687964245452342,22.261481250954375,HIT,True,1152.5659430621708
2026_07_21_gym,flight_103,60,0,1200,ok,False,65,65,1417.040069907611,946.0713813112255,1392.683033523964,954.156121070473,25.663753395968044,33.750977158474356,HIT,True,1153.2546628056618
2026_07_21_gym,flight_103,60,0,1250,ok,False,68,68,1398.4529875298838,936.2173667303573,1392.683033523964,954.156121070473,18.84386575269121,43.397936675770616,HIT,True,1154.463263771232
2026_07_21_gym,flight_104,60,0,150,fit_failed,True,9,9,,,,,,,,,
2026_07_21_gym,flight_104,60,0,200,ok,True,12,12,225.1327333566063,-539.5514483435293,283.01065187392584,357.9684148874173,899.3840994513938,800.7787492642155,MISS_HIGH_WIDE,False,1472.23172173758
2026_07_21_gym,flight_104,60,0,250,ok,True,15,15,26.661188896435927,-608.2374922797343,283.01065187392584,357.9684148874173,999.6343842693416,912.9038293187634,MISS_HIGH_WIDE,False,1491.6286219452136
2026_07_21_gym,flight_104,60,0,300,ok,True,18,18,-7.531176069895781,-482.59728955748716,283.01065187392584,357.9684148874173,889.3622756075814,830.5111759626227,MISS_HIGH_WIDE,False,1483.346824946623
2026_07_21_gym,flight_104,60,0,350,ok,True,21,21,149.50639307693535,-342.41318510799846,283.01065187392584,357.9684148874173,712.9921266950095,676.0907149668092,MISS_HIGH_WIDE,False,1461.6879363254477
2026_07_21_gym,flight_104,60,0,400,ok,True,24,24,517.41901560018,141.7324777543573,283.01065187392584,357.9684148874173,318.91262360187716,214.98214627252733,HIT,True,1388.2135291697302
2026_07_21_gym,flight_104,60,0,450,ok,True,27,27,445.9958947522761,136.30267851570719,283.01065187392584,357.9684148874173,275.1361264489404,213.09333173738517,HIT,True,1396.5247899253393
2026_07_21_gym,flight_104,60,0,490,ok,True,29,29,159.6534033873871,-182.7690960953775,283.01065187392584,357.9684148874173,554.6296661178861,543.6041387320927,MISS_HIGH_WIDE,False,1445.8967566082456
2026_07_21_gym,flight_104,60,0,500,ok,True,30,30,199.82052383999064,-152.5025038917666,283.01065187392584,357.9684148874173,517.2051394964735,505.71155675330044,MISS_HIGH_WIDE,False,1440.843655410166
2026_07_21_gym,flight_104,60,0,550,ok,True,31,31,584.761387252411,236.15314295673582,283.01065187392584,357.9684148874173,325.41122718339403,218.97008323565822,HIT,True,1381.3702482817878
2026_07_21_gym,flight_104,60,0,600,ok,True,34,34,276.96185156398786,43.319002217711024,283.01065187392584,357.9684148874173,314.7075481754141,293.9061664041388,HIT,True,1410.7909092925297
2026_07_21_gym,flight_104,60,0,650,ok,True,37,37,490.75025307219965,326.5229439724481,283.01065187392584,357.9684148874173,210.10606737331986,160.79399063227493,HIT,True,1371.3047384159622
2026_07_21_gym,flight_104,60,0,700,ok,True,40,40,333.83395739557665,340.0485830796496,283.01065187392584,357.9684148874173,53.88996897536447,46.14889448819461,HIT,True,1378.1739440318695
2026_07_21_gym,flight_104,60,0,750,ok,True,43,43,353.2378975335037,336.9213787923483,283.01065187392584,357.9684148874173,73.31332594636417,74.44951374028557,HIT,True,1377.3959296880223
2026_07_21_gym,flight_104,60,0,800,ok,True,46,46,315.7291732326661,291.5021318660918,283.01065187392584,357.9684148874173,74.08284834273908,60.39755099391575,HIT,True,1384.7814807220252
2026_07_21_gym,flight_104,60,0,850,ok,True,49,49,303.13998478441283,295.8932890865134,283.01065187392584,357.9684148874173,65.25726999054787,54.51364676958257,HIT,True,1385.0847163130857
2026_07_21_gym,flight_104,60,0,900,ok,True,52,52,321.5206748127372,332.6261018620857,283.01065187392584,357.9684148874173,46.100484772089615,29.11305937796307,HIT,True,1380.1204754420728
2026_07_21_gym,flight_104,60,0,950,ok,True,55,55,301.90184496299185,349.20875723869466,283.01065187392584,357.9684148874173,20.82327492137584,21.770252587957273,HIT,True,1379.6303766538608
2026_07_21_gym,flight_104,60,0,1000,ok,True,58,58,286.7719244864543,337.535252378157,283.01065187392584,357.9684148874173,20.77646028070221,16.858281555084872,HIT,True,1381.78564746216
